Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
34-37,5,Law Firm,"Operations Coordinator ",Master's Degree,USA,66000.00,10000.00,0.00,Female
34-37,4,Education,"Associate Director international development ",Master's Degree,USA,67000.00,10000.00,0.00,Female
34-37,10,Legal,"Attorney ",Doctorate Degree,USA,70000.00,10000.00,0.00,Female
34-37,10,Hospitality - Vacation Rentals,Project Manager,"Some College credit, no degree",USA,70000.00,10000.00,0.00,Female
34-37,2,Legal,"Paralegal ",Bachelor's Degree,USA,75000.00,10000.00,0.00,Female
34-37,10,Retail,Assistant Manager,Bachelor's Degree,USA,75000.00,10000.00,0.00,Female
34-37,10,"Healthcare ","Recruiter ","High School Graduate, Diploma or the equivalent (e",USA,78000.00,10000.00,0.00,Female
34-37,8,N/A,"Executive Assistant ",Associate Degree,USA,78000.00,10000.00,0.00,Female
34-37,11,"Wealth Management ",Client Service Associate,Bachelor's Degree,USA,79500.00,10000.00,0.00,Female
34-37,13,Marketinf,Senior Program Manager,Bachelor's Degree,USA,80000.00,10000.00,0.00,Female
34-37,13,Advertising/Marketing,Account Manager,Bachelor's Degree,USA,80000.00,10000.00,0.00,Female
34-37,13,Logistics,"Transportation analyst ",Bachelor's Degree,USA,80000.00,10000.00,0.00,Female
34-37,8,Banking,Treasury Analyst,Bachelor's Degree,USA,80000.00,10000.00,0.00,Female
34-37,6,"Corporate ","HR Manager ",Bachelor's Degree,USA,80000.00,10000.00,0.00,Female
34-37,12,"Financial services ",Hr,Bachelor's Degree,USA,80000.00,10000.00,0.00,Female
34-37,10,Tech,"Executive talent coordinator ","Some College credit, no degree",USA,83250.00,10000.00,0.00,Female
34-37,8,Health and Wellness,Sr. Marketing Manager,Bachelor's Degree,USA,85000.00,10000.00,0.00,Female
34-37,8,"Entertainment marketing ",Marketing Manager,Master's Degree,USA,85000.00,10000.00,0.00,Female
34-37,11,Petfood,"Senior project manager ",Bachelor's Degree,USA,87000.00,10000.00,0.00,Female
34-37,10,Supply Chain,"Sr Logisitics Manager ","High School Graduate, Diploma or the equivalent (e",USA,87500.00,10000.00,0.00,Female
34-37,15,Automotive,"Product Owner ",Bachelor's Degree,USA,88009.00,10000.00,0.00,Female
34-37,7,"Painting ",Production Manager,"Some College credit, no degree",USA,95000.00,10000.00,0.00,Female
34-37,12,"Fin Tech ","CUSAtomer Support Manager ","Some College credit, no degree",USA,95000.00,10000.00,0.00,Female
34-37,10,"Alcohol beverage ","Territory Manager ",Bachelor's Degree,USA,95000.00,10000.00,0.00,Female
34-37,13,Tecg,"Global Talent Operations, Program Manager ",Master's Degree,USA,96000.00,10000.00,0.00,Female
34-37,6,Tech,Product Manager,Bachelor's Degree,CANADA,98000.00,10000.00,0.00,Female
34-37,5,Tech,Recruiter,Bachelor's Degree,USA,98000.00,10000.00,0.00,Female
34-37,10,Marketing,"Sr marketing manager ",Bachelor's Degree,CANADA,100000.00,10000.00,0.00,Female
34-37,11,"Finance ","Sr financial analyst ",Bachelor's Degree,USA,100000.00,10000.00,0.00,Female
34-37,1,Retail/Restaurant,"Product Owner, Digital Experience",Associate Degree,USA,100000.00,10000.00,0.00,Female
34-37,15,Legal,Managing paralegal,Bachelor's Degree,USA,100000.00,10000.00,0.00,Female
34-37,8,Law,"Staff Counsel ",Doctorate Degree,USA,100000.00,10000.00,0.00,Female
34-37,13,Payroll,Payroll Manager,"Some College credit, no degree",USA,101000.00,10000.00,0.00,Female
34-37,4,"Retail ","Sourcing ",Bachelor's Degree,USA,103000.00,10000.00,0.00,Female
34-37,10,Law,"Sr Case Manager ",Bachelor's Degree,USA,104000.00,10000.00,0.00,Female
34-37,5,"Administration ",Executive Assistant,"Some College credit, no degree",USA,105000.00,10000.00,0.00,Female
34-37,2,Fintech,Program Manager,"High School Graduate, Diploma or the equivalent (e",USA,105000.00,10000.00,0.00,Female
34-37,13,Energy (Oil and Gas),"IT supervisor ",Bachelor's Degree,USA,108000.00,10000.00,0.00,Female
34-37,7,Manufacturing,Transformation Lead,Bachelor's Degree,USA,108000.00,10000.00,0.00,Female
34-37,13,Med Devices,Communications Manager,Master's Degree,USA,108000.00,10000.00,0.00,Female
34-37,12,Media,Senior research manager,Master's Degree,USA,108000.00,10000.00,0.00,Female
34-37,7,Tech,"BUSAiness Operations ",Master's Degree,USA,109000.00,10000.00,0.00,Female
34-37,6,Insurance,Broker,Bachelor's Degree,AUSTRALIA,110000.00,10000.00,0.00,Female
34-37,13,"Luxury ",Director of Marketing,Bachelor's Degree,USA,110000.00,10000.00,0.00,Female
34-37,19,Tech sales enablement,Sales Enablement Manager,Associate Degree,USA,110000.00,10000.00,0.00,Female
34-37,8,"Insurance ","Commercial Underwriter ",Associate Degree,USA,110000.00,10000.00,0.00,Female
34-37,14,"Accounting ",Controller,Bachelor's Degree,USA,110000.00,10000.00,0.00,Female
34-37,7,Legal,Defense counsel,Professional Degree,USA,112000.00,10000.00,0.00,Female
34-37,5,Accounting,Audit Manager,Master's Degree,USA,112000.00,10000.00,0.00,Female
34-37,10,"Furniture ","Dealer Brand Manager ",Master's Degree,USA,113000.00,10000.00,0.00,Female
34-37,15,Insurance,Senior Commercial Underwriter,Bachelor's Degree,USA,115000.00,10000.00,0.00,Female
34-37,11,Urban Planning,N/A,Master's Degree,USA,115000.00,10000.00,0.00,Female
34-37,15,Finance,"VP of Risk Management ",Bachelor's Degree,USA,120000.00,10000.00,0.00,Female
34-37,10,"Public  Accounting ","Manager outsourced accounting ",Master's Degree,USA,120000.00,10000.00,0.00,Female
34-37,9,"Technology ",Senior Product Manager,Master's Degree,USA,120000.00,10000.00,0.00,Female
34-37,7,Tech,Software QA Engineer,Bachelor's Degree,USA,122700.00,10000.00,0.00,Female
34-37,6,Retail/supermarket,A/B testing analyst/ web optimization leas,Associate Degree,USA,125000.00,10000.00,0.00,Female
34-37,7,Film,Supervising Creative Producer,Bachelor's Degree,USA,125000.00,10000.00,0.00,Female
34-37,14,Banking,Senior Vice President,Bachelor's Degree,USA,125000.00,10000.00,0.00,Female
34-37,8,Tech,Marketing Manager,Bachelor's Degree,USA,125000.00,10000.00,0.00,Female
34-37,10,Finance,FP&A Director,Bachelor's Degree,USA,130000.00,10000.00,0.00,Female
34-37,8,Energy,"Analyst ","Some College credit, no degree",USA,130000.00,10000.00,0.00,Female
34-37,10,Accounting,N/A,Master's Degree,USA,130000.00,10000.00,0.00,Female
34-37,12,"Healthcare ",Nurse Practitioner,Master's Degree,USA,131000.00,10000.00,0.00,Female
34-37,15,Public Relations,Senior Director,Bachelor's Degree,USA,135000.00,10000.00,0.00,Female
34-37,14,"Banking/finance ","Mortgage lender ","High School Graduate, Diploma or the equivalent (e",AUSTRALIA,140000.00,10000.00,0.00,Female
34-37,11,Consulting,"Manager, Financial Services",Master's Degree,USA,142000.00,10000.00,0.00,Female
34-37,12,Legal,Director of HR,Bachelor's Degree,USA,150000.00,10000.00,0.00,Female
34-37,15,Behavioral Healthcare,"Director of Operations ",Master's Degree,USA,170000.00,10000.00,0.00,Female
34-37,9,"Technology ","Lead USAer Experience Researcher ","Some College credit, no degree",USA,180000.00,10000.00,0.00,Female
34-37,7,Law,Senior Associate,Professional Degree,USA,194500.00,10000.00,0.00,Female
34-37,7,Medical device,Strategic Relationship Manager,Bachelor's Degree,USA,450000.00,10000.00,0.00,Female
34-37,9,"Wealth management ","Registered Representative ",Bachelor's Degree,USA,95000.00,10000.00,0.00,Female
34-37,10,CUSAtomer Service,Dedicated Service Rep 2,Associate Degree,USA,45000.00,10100.00,0.00,Female
34-37,10,Creative Agency,"Sr. Manager, Production ","Trade, Technical, Vocational Training",CANADA,101800.00,10180.00,0.00,Female
34-37,9,Telecom,Sr. bUSAinesses systems analyst,Bachelor's Degree,USA,102000.00,10200.00,0.00,Female
34-37,10,Hotels,Sales manager,Bachelor's Degree,USA,52000.00,10400.00,0.00,Female
34-37,10,Fintech,"Sr instructional designer ","Some College credit, no degree",USA,105000.00,10500.00,0.00,Female
34-37,10,Manufacturing,Marketing Manager,Bachelor's Degree,USA,80000.00,10800.00,0.00,Female
34-37,8,Cybersecurity,Senior Advisor,Master's Degree,USA,135000.00,10800.00,0.00,Female
34-37,13,"Manufacturing ",Marketing director,Bachelor's Degree,USA,87000.00,11000.00,0.00,Female
34-37,5,Legal,"Legal counsel ",Master's Degree,CANADA,110000.00,11000.00,0.00,Female
34-37,13,Digital Marketing,Paid Media Associate Director,Bachelor's Degree,USA,110000.00,11000.00,0.00,Female
34-37,9,"Insurance ",BUSAiness Analyst,Bachelor's Degree,USA,110000.00,11000.00,0.00,Female
34-37,12,Human resources,Human Resources analyst,Bachelor's Degree,USA,110000.00,11000.00,0.00,Female
34-37,2,Construction Tech,Product Manager,Bachelor's Degree,USA,113000.00,11000.00,0.00,Female
34-37,11,Food production,Project manager,Bachelor's Degree,USA,115000.00,11000.00,0.00,Female
34-37,10,"Government ","Director ",Master's Degree,CANADA,118000.00,11000.00,0.00,Female
34-37,11,Digital Media,Director of Digital Content,Bachelor's Degree,USA,110000.00,11000.00,0.00,Female
34-37,11,"Healthcare ","Marketing Manager ",Bachelor's Degree,USA,80000.00,11200.00,0.00,Female
34-37,12,"Beauty ","Trade marketing manager ",Bachelor's Degree,USA,112000.00,11200.00,0.00,Female
34-37,10,Healthcare,HEDIS Analyst,Master's Degree,USA,76000.00,11400.00,0.00,Female
34-37,11,Technology,Marketing Manager,Bachelor's Degree,USA,76500.00,11475.00,0.00,Female
34-37,5,SaaS,Sales Operations Manager,Bachelor's Degree,USA,115000.00,11500.00,0.00,Female
34-37,10,Consulting,Operations - Global Manager,"Trade, Technical, Vocational Training",AUSTRALIA,110000.00,11700.00,0.00,Female
34-37,6,"RV Sales ","General Manager ","High School Graduate, Diploma or the equivalent (e",USA,54000.00,12000.00,0.00,Female
34-37,5,Construction Loans - Banking,Loan Operations,"Some College credit, no degree",USA,64500.00,12000.00,0.00,Female
34-37,16,QSR corporation,"Assistant manager ","Some College credit, no degree",USA,72500.00,12000.00,0.00,Female
34-37,12,"Marketing ",Account Supervisor,Bachelor's Degree,USA,80000.00,12000.00,0.00,Female
34-37,5,Banking,Analyst,Bachelor's Degree,USA,83000.00,12000.00,0.00,Female
34-37,10,Oil and gas,"Finance manager ",Master's Degree,USA,95000.00,12000.00,0.00,Female
34-37,10,Energy,"Communications Specialist ",Bachelor's Degree,USA,103000.00,12000.00,0.00,Female
34-37,13,Insurance,BUSAiness coach,Bachelor's Degree,USA,110000.00,12000.00,0.00,Female
34-37,13,Insurance IT,"Senior Software Engineer ",Master's Degree,USA,112000.00,12000.00,0.00,Female
34-37,15,"E-commerce ","Sales manager ",Bachelor's Degree,USA,120000.00,12000.00,0.00,Female
34-37,9,IT,Marketing Manager,Master's Degree,USA,120000.00,12000.00,0.00,Female
34-37,12,"Marketing ",Marketing dir,Bachelor's Degree,USA,120000.00,12000.00,0.00,Female
34-37,13,"Energy ","Principal Product Champion ",Master's Degree,USA,122360.00,12000.00,0.00,Female
34-37,13,AI,"Principal Analytics and Optimization Specialist ",Bachelor's Degree,USA,127000.00,12000.00,0.00,Female
34-37,10,Consulting,Associate Director,Master's Degree,USA,163000.00,12000.00,0.00,Female
34-37,6,"Entertainment ",Entertainer,"Some College credit, no degree",USA,120000.00,12000.00,0.00,Female
34-37,18,Human Resources,"Global Lead, Culture & Engagement",Bachelor's Degree,USA,60000.00,12500.00,0.00,Female
34-37,16,Healthcare,Program Manager,Bachelor's Degree,USA,81000.00,12500.00,0.00,Female
34-37,8,Tech,Manager,Master's Degree,USA,140000.00,12500.00,0.00,Female
34-37,4,Retail,"Assistant Store Manager ","High School Graduate, Diploma or the equivalent (e",USA,126880.00,12688.00,0.00,Female
34-37,1,UX/Product Design,Associate Product Designer,Master's Degree,USA,65000.00,13000.00,0.00,Female
34-37,8,Events,Senior event planner,Bachelor's Degree,USA,67000.00,13000.00,0.00,Female
34-37,2,Tech,Program manager,Master's Degree,USA,103000.00,13000.00,0.00,Female
34-37,12,N/A,N/A,Bachelor's Degree,USA,107000.00,13000.00,0.00,Female
34-37,7,Retail,Category Manager,"Some College credit, no degree",USA,110000.38,13000.00,0.00,Female
34-37,3,Clinical research,"Project manager ",Master's Degree,USA,111000.00,13000.00,0.00,Female
34-37,14,SaaS,Director,Bachelor's Degree,USA,113000.00,13000.00,0.00,Female
34-37,14,"Manufacturing ","Tax Compliance Manager ",Bachelor's Degree,USA,125000.00,13000.00,0.00,Female
34-37,9,"Finance ","Finance systems analyst ","Some College credit, no degree",AUSTRALIA,130000.00,13000.00,0.00,Female
34-37,13,Professional Services,Manager,Master's Degree,USA,130000.00,13000.00,0.00,Female
34-37,14,Telecom,"Senior manager, talent ",Master's Degree,USA,130000.00,13000.00,0.00,Female
34-37,13,Biotech,"Senior Manager, Global Product Strategy",Bachelor's Degree,USA,182000.00,13000.00,0.00,Female
34-37,10,Learning and Development,"Learning Manager ",Bachelor's Degree,CANADA,101000.00,13000.00,0.00,Female
34-37,9,Healthcare,"Revenue Cycle Consultant ",Master's Degree,USA,135000.00,13500.00,0.00,Female
34-37,13," Childcare",Director,Bachelor's Degree,USA,77000.00,14000.00,0.00,Female
34-37,10,"Risk Management ","Accounting Manager ",Bachelor's Degree,USA,93000.00,14000.00,0.00,Female
34-37,14,Oil and gas,Internal audit manager,Master's Degree,USA,103000.00,14000.00,0.00,Female
34-37,13,"Construction ",HR Director,Master's Degree,USA,140000.00,14000.00,0.00,Female
34-37,11,Tech,"Manager, Analytics",Master's Degree,USA,140000.00,14000.00,0.00,Female
34-37,4,Aviation,Aircraft Manager,"Some College credit, no degree",USA,54000.00,15000.00,0.00,Female
34-37,10,"3rd Party Labor/Merchandising ",Sr. Account Manager,Bachelor's Degree,USA,59000.00,15000.00,0.00,Female
34-37,15,Insurance,CUSAtomer Service,"High School Graduate, Diploma or the equivalent (e",USA,60000.00,15000.00,0.00,Female
34-37,12,N/A,"Senior graphic designer ",Bachelor's Degree,USA,64000.00,15000.00,0.00,Female
34-37,7,Recruiting,Talent Sourcing Lead,Bachelor's Degree,USA,65000.00,15000.00,0.00,Female
34-37,5,Insurance,Injury AdjUSAter Litigation,Associate Degree,USA,72000.00,15000.00,0.00,Female
34-37,9,Marketing,N/A,Bachelor's Degree,USA,77000.00,15000.00,0.00,Female
34-37,4,Private Family,Personal Assistant,Bachelor's Degree,USA,80000.00,15000.00,0.00,Female
34-37,19,"Hospitality ","Director of Operations ",Bachelor's Degree,USA,85000.00,15000.00,0.00,Female
34-37,9,"Oil and Gas ","Digital Marketing Specialist ",Bachelor's Degree,USA,85000.00,15000.00,0.00,Female
34-37,17,Insurance,Data Analyst,Associate Degree,CANADA,89000.00,15000.00,0.00,Female
34-37,13,"Financial Services ",Internal Consultant,Master's Degree,USA,89000.00,15000.00,0.00,Female
34-37,12,"Telecom ","System experience manager ",Bachelor's Degree,USA,92000.00,15000.00,0.00,Female
34-37,15,Real Estate,Accountant,Bachelor's Degree,USA,93000.00,15000.00,0.00,Female
34-37,13,"Banking ",Portfolio Manager,"Some College credit, no degree",USA,93000.00,15000.00,0.00,Female
34-37,10,"WarehoUSAing, distribution, e-commerce ","Operations manager ","Some College credit, no degree",USA,95000.00,15000.00,0.00,Female
34-37,13,Tech,"CUSAtomer success manager ",Bachelor's Degree,USA,95000.00,15000.00,0.00,Female
34-37,9,Biotech,"Senior manufacturing scheduler ",Bachelor's Degree,USA,96000.00,15000.00,0.00,Female
34-37,7,Medtech,Medical Affairs,Bachelor's Degree,USA,100000.00,15000.00,0.00,Female
34-37,13,Entertainment,Senior Manager,Bachelor's Degree,USA,100000.00,15000.00,0.00,Female
34-37,10,Retail- Technology,Senior UX Designer,Bachelor's Degree,USA,100000.00,15000.00,0.00,Female
34-37,12,Oil & Gas,Lead accountant,Master's Degree,USA,100000.00,15000.00,0.00,Female
34-37,8,Finance,Underwriter,Bachelor's Degree,USA,105000.00,15000.00,0.00,Female
34-37,10,N/A,N/A,Bachelor's Degree,USA,110000.00,15000.00,0.00,Female
34-37,15,"Financial Services ","Operations Manager ",Bachelor's Degree,USA,115000.00,15000.00,0.00,Female
34-37,10,Events,"Events manager ",Master's Degree,CANADA,118000.00,15000.00,0.00,Female
34-37,10,Tech ops,BUSAiness manager,Bachelor's Degree,USA,119900.00,15000.00,0.00,Female
34-37,8,"Software ",Product Marketing Manager,Bachelor's Degree,USA,120000.00,15000.00,0.00,Female
34-37,5,Insurance,"Manager ",Master's Degree,USA,120000.00,15000.00,0.00,Female
34-37,15,Domestic Worker,Nanny,"Some College credit, no degree",USA,120000.00,15000.00,0.00,Female
34-37,15,Commercial real estate,Asset management,Associate Degree,USA,120000.00,15000.00,0.00,Female
34-37,12,Beauty,"Manager, digital creative",Bachelor's Degree,USA,120000.00,15000.00,0.00,Female
34-37,12,Transportation and Logistics,Senior process and systems manager,Bachelor's Degree,USA,124000.00,15000.00,0.00,Female
34-37,6,Fashion Retail,"Regional Store Manager ",Bachelor's Degree,USA,124000.00,15000.00,0.00,Female
34-37,11,"Social ",VP,Bachelor's Degree,CANADA,125000.00,15000.00,0.00,Female
34-37,13,"Government ","Pubic affairs specialist ",Master's Degree,USA,125000.00,15000.00,0.00,Female
34-37,6,Tech,product manager,"Some College credit, no degree",USA,126000.00,15000.00,0.00,Female
34-37,15,"Grocery ",General Manager,Bachelor's Degree,USA,130000.00,15000.00,0.00,Female
34-37,13,Public Relations,"Senior Account Director ",Bachelor's Degree,USA,130000.00,15000.00,0.00,Female
34-37,10,Health Care,Director of Operations,Bachelor's Degree,USA,130000.00,15000.00,0.00,Female
34-37,15,Corporate Retail,"Senior Buyer/Merchant ",Bachelor's Degree,USA,135000.00,15000.00,0.00,Female
34-37,12,Fintech,"bUSAiness process specialist ",Master's Degree,USA,135000.00,15000.00,0.00,Female
34-37,11,N/A,N/A,Bachelor's Degree,CANADA,140000.00,15000.00,0.00,Female
34-37,12,Marketing,"Chief Marketing Officer ","Some College credit, no degree",USA,150000.00,15000.00,0.00,Female
34-37,8,"Entertainment, Media, Digital Content",Creative Executive,Bachelor's Degree,USA,153000.00,15000.00,0.00,Female
34-37,15,Marketing,Group manager,Bachelor's Degree,USA,155000.00,15000.00,0.00,Female
34-37,10,FMCG,Marketing Manager,Master's Degree,AUSTRALIA,167990.00,15000.00,0.00,Female
34-37,15,Model/Influencer Management,Senior Manager,Bachelor's Degree,USA,193000.00,15000.00,0.00,Female
34-37,14,Paid media,VP group director,Bachelor's Degree,USA,235000.00,15000.00,0.00,Female
34-37,10,eCommerce,Director,Master's Degree,AUSTRALIA,250000.00,15000.00,0.00,Female
34-37,11,Legal,Litigation Associate,Professional Degree,USA,250000.00,15000.00,0.00,Female
34-37,10,Accounting,"Payroll analyst ",Bachelor's Degree,USA,64000.00,15500.00,0.00,Female
34-37,15,Sales,"Store manager ",Associate Degree,USA,60000.00,16000.00,0.00,Female
34-37,4,Software,CUSAtomer Success Manager,Bachelor's Degree,USA,85000.00,16000.00,0.00,Female
34-37,10,Steel,Regional Controller,Master's Degree,USA,90000.00,16000.00,0.00,Female
34-37,4,Fashion Marketing,Sr. Project Manager,Bachelor's Degree,USA,121000.00,16000.00,0.00,Female
34-37,12,Tech/Apps,Director of Marketing Operations,Bachelor's Degree,USA,110000.00,16500.00,0.00,Female
34-37,3,"Digital ","Sr. Account Manager ",Bachelor's Degree,USA,87000.00,17000.00,0.00,Female
34-37,6,Accounting,Supervising Senior,Bachelor's Degree,USA,92000.00,17000.00,0.00,Female
34-37,11,"Advertising ","Sr. Project manager ",Bachelor's Degree,USA,103000.00,17000.00,0.00,Female
34-37,10,"Tech ",program manager,Bachelor's Degree,USA,117000.00,17000.00,0.00,Female
34-37,4,Retail,"Lead Data Scientist ",Doctorate Degree,USA,148000.00,17760.00,0.00,Female
34-37,14,Retail,Store director,"Some College credit, no degree",USA,90000.00,18000.00,0.00,Female
34-37,9,Banking,Risk Manager,Professional Degree,USA,103000.00,18000.00,0.00,Female
34-37,5,SaaS,Marketing Operations Manager,Bachelor's Degree,USA,120000.00,18000.00,0.00,Female
34-37,3,"Tech ","Procurement ",Bachelor's Degree,USA,120000.00,18000.00,0.00,Female
34-37,11,"Property Management ","Director, Marketing ",Master's Degree,USA,121500.00,18000.00,0.00,Female
34-37,15,N/A,N/A,Master's Degree,USA,128000.00,18000.00,0.00,Female
34-37,16,Manufacturing,Regional sales manager,"Some College credit, no degree",CANADA,130000.00,18000.00,0.00,Female
34-37,13,"Telecommunications ",Sr Technical Program Manager,Bachelor's Degree,USA,130000.00,18000.00,0.00,Female
34-37,17,"Healthcare ","Director of Clincal Programs ",Associate Degree,USA,189000.00,19000.00,0.00,Female
34-37,12,Medical Device,Principal Commercial Enablement,Master's Degree,USA,127500.00,19125.00,0.00,Female
34-37,10,Consumer Packaged Goods,Logistics Manager,Bachelor's Degree,USA,130000.00,19500.00,0.00,Female
34-37,3,Low voltage electrical,Operations Manager,Bachelor's Degree,USA,60000.00,20000.00,0.00,Female
34-37,8,Executive Search,"Project Manager ",Bachelor's Degree,USA,65000.00,20000.00,0.00,Female
34-37,9,"Retail Manager ","Store Manger ",Bachelor's Degree,USA,70000.00,20000.00,0.00,Female
34-37,8,"Property Management ","Area Manager ","Some College credit, no degree",USA,73000.00,20000.00,0.00,Female
34-37,5,tech,marketing communications specialist,Master's Degree,USA,75000.00,20000.00,0.00,Female
34-37,12,Marketing,marketing manager,Associate Degree,AUSTRALIA,76000.00,20000.00,0.00,Female
34-37,12,"Fashion ","Marketing Director ","Trade, Technical, Vocational Training",USA,80000.00,20000.00,0.00,Female
34-37,10,Recruotment,Project Coordinator,Bachelor's Degree,USA,80000.00,20000.00,0.00,Female
34-37,5,"Banking ","Risk Strategies Manager ",Bachelor's Degree,USA,94500.00,20000.00,0.00,Female
34-37,10,"Software ",Sales,Bachelor's Degree,USA,95000.00,20000.00,0.00,Female
34-37,15,"Accounting for a tech company ","General manager ",Associate Degree,USA,100000.00,20000.00,0.00,Female
34-37,10,Finance,"VP, Compliance & HR",Master's Degree,USA,100000.00,20000.00,0.00,Female
34-37,15,Federal banking regulation,"Bank Regulation and Controls Advisor Senior ","Some College credit, no degree",USA,102500.00,20000.00,0.00,Female
34-37,9,FMCG,Senior Brand Manager,Master's Degree,GERMANY,105000.00,20000.00,0.00,Female
34-37,12,Consulting,Senior manager,Bachelor's Degree,USA,110000.00,20000.00,0.00,Female
34-37,15,Sales,N/A,Bachelor's Degree,USA,112000.00,20000.00,0.00,Female
34-37,12,Financial Tech,"VP of CUSAtomer Support ","Some College credit, no degree",USA,115000.00,20000.00,0.00,Female
34-37,13,"Telecommunications ",Marketing Director,Bachelor's Degree,USA,120000.00,20000.00,0.00,Female
34-37,12,Media,"Senior client services manager ",Bachelor's Degree,USA,125000.00,20000.00,0.00,Female
34-37,11,Financial Services,"Sr Consultant ",Master's Degree,USA,125000.00,20000.00,0.00,Female
34-37,12,Beauty,E commerce Director,Bachelor's Degree,USA,127500.00,20000.00,0.00,Female
34-37,3,Tech,Engineer 2,Master's Degree,USA,128000.00,20000.00,0.00,Female
34-37,7,"Healthcare ","Director of client management ","Some College credit, no degree",USA,128000.00,20000.00,0.00,Female
34-37,6,Health Care,Senior Strategy Manager,Master's Degree,USA,130000.00,20000.00,0.00,Female
34-37,10,"Healthcare ","Hr director ",Bachelor's Degree,USA,130000.00,20000.00,0.00,Female
34-37,15,"Marketing ","Vice President ",Bachelor's Degree,USA,130800.00,20000.00,0.00,Female
34-37,10,"Human Resources ",talent advisor,Bachelor's Degree,USA,135000.00,20000.00,0.00,Female
34-37,12,CPG,Senior Product Marketing Manager,Master's Degree,USA,135000.00,20000.00,0.00,Female
34-37,11,Tech,"Senior Product Marketing Manager ",Master's Degree,USA,139000.00,20000.00,0.00,Female
34-37,10,"International development ",VP,Master's Degree,USA,140000.00,20000.00,0.00,Female
34-37,8,"Tech ",Policy,Bachelor's Degree,USA,140000.00,20000.00,0.00,Female
34-37,7,Tech,"Director of program management ",Bachelor's Degree,USA,145000.00,20000.00,0.00,Female
34-37,8,Legal,"Assistant general counsel ",Professional Degree,USA,150000.00,20000.00,0.00,Female
34-37,13,Tech,Program Manager,Bachelor's Degree,USA,152000.00,20000.00,0.00,Female
34-37,15,"Agriculture ",Finance Manager,Master's Degree,USA,152000.00,20000.00,0.00,Female
34-37,14,"Technology ",Director Software Delivery,Bachelor's Degree,USA,160000.00,20000.00,0.00,Female
34-37,11,Energy,Program Manager,Doctorate Degree,USA,163000.00,20000.00,0.00,Female
34-37,10,Media,"Director, Consumer Insights",Bachelor's Degree,USA,165000.00,20000.00,0.00,Female
34-37,14,Retail,VP Marketing,Bachelor's Degree,CANADA,170000.00,20000.00,0.00,Female
34-37,9,Manufacturing,Communications Manager,Master's Degree,CANADA,180000.00,20000.00,0.00,Female
34-37,14,"Consulting ",Senior Marketing Manager,Master's Degree,USA,185000.00,20000.00,0.00,Female
34-37,11,Apparel,Director of Research,Bachelor's Degree,USA,200000.00,20000.00,0.00,Female
34-37,12,Marketing PR,Ceo,Bachelor's Degree,USA,200000.00,20000.00,0.00,Female
34-37,16,Media,Svp,Bachelor's Degree,USA,240000.00,20000.00,0.00,Female
34-37,14,"Communications ",SVP,Bachelor's Degree,USA,185000.00,20000.00,0.00,Female
34-37,11,Biotech,Scientist,Master's Degree,USA,80000.00,20000.00,0.00,Female
34-37,20+,"Hospitality ",General Manager,Associate Degree,USA,73000.00,20000.00,0.00,Female
34-37,11,"Healthcare ",Director of Nursing,Master's Degree,USA,92509.00,20999.00,0.00,Female
34-37,13,IT,"Process experience manager ",Master's Degree,USA,119000.00,21000.00,0.00,Female
34-37,16,Tech,Sr Product Manager,"Some College credit, no degree",USA,141100.00,21500.00,0.00,Female
34-37,10,Marketing research,Research manager,Bachelor's Degree,USA,145000.00,21750.00,0.00,Female
34-37,7,Tech consulting,Solution Engineer,Bachelor's Degree,USA,145000.00,21750.00,0.00,Female
34-37,13,Tech,"Manager, cUSAtomer success",Master's Degree,USA,128000.00,22000.00,0.00,Female
34-37,15,Tech,"Engineer ",Master's Degree,USA,150000.00,22500.00,0.00,Female
34-37,11,Medical device,Marketing manager,Master's Degree,USA,140000.00,23000.00,0.00,Female
34-37,20+,Fintech,Vice President,Bachelor's Degree,USA,230000.00,23000.00,0.00,Female
34-37,12,Retail sales,Assistant manager,Bachelor's Degree,USA,67000.00,24000.00,0.00,Female
34-37,10,Real estate,Director,Bachelor's Degree,USA,102000.00,24000.00,0.00,Female
34-37,13,"Entertainment ","Senior Manager, Social Media ",Master's Degree,USA,105000.00,24000.00,0.00,Female
34-37,9,Telecom,Sr. Manager Communications,Bachelor's Degree,USA,125000.00,24000.00,0.00,Female
34-37,12,Technology,Senior Product Design Manager,Master's Degree,USA,159000.00,24000.00,0.00,Female
34-37,14,Tech,"Director of community engagement ",Master's Degree,USA,160000.00,24000.00,0.00,Female
34-37,13,Pharmaceutical,Associate Director of Global Supply Chain,Bachelor's Degree,USA,165000.00,24000.00,0.00,Female
34-37,11,Tech,Software Engineer,Master's Degree,USA,191000.00,24000.00,0.00,Female
34-37,3,Background Checks,Enterprise Account Manager,"Some College credit, no degree",USA,67000.00,25000.00,0.00,Female
34-37,4,Software,Renewals Specialist,Bachelor's Degree,USA,78000.00,25000.00,0.00,Female
34-37,14,Construction,Controller,"Some College credit, no degree",USA,85000.00,25000.00,0.00,Female
34-37,14,Finance,"AVP, Client Experience ","High School Graduate, Diploma or the equivalent (e",USA,100000.00,25000.00,0.00,Female
34-37,12,Edtech,Solutions Architect,Bachelor's Degree,USA,105000.00,25000.00,0.00,Female
