Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
38-41,16,Architecture,N/A,Bachelor's Degree,USA,95000.00,7000.00,0.00,Female
38-41,7,E commerce,BUSAiness Intelligence Manager,Master's Degree,USA,105000.00,7000.00,0.00,Female
38-41,12,Consulting,Software Consultant,Bachelor's Degree,USA,140000.00,7000.00,0.00,Female
38-41,15,Retail,"Store Manager ","High School Graduate, Diploma or the equivalent (e",USA,67000.00,7500.00,0.00,Female
38-41,15,Finance,Director,Bachelor's Degree,USA,75000.00,7500.00,0.00,Female
38-41,15,"Professional services ","Director Of HR ",Master's Degree,USA,110000.00,7500.00,0.00,Female
38-41,14,Manufacturing,Paralegal,Bachelor's Degree,USA,77280.00,7728.00,0.00,Female
38-41,6,Medical,Cancer registry Manager,Bachelor's Degree,USA,78000.00,7800.00,0.00,Female
38-41,4,Fitness,"Gym Operations Manger ","High School Graduate, Diploma or the equivalent (e",USA,37500.00,8000.00,0.00,Female
38-41,4,N/A,"IndUSAtrial ","Some High School, No Diploma",USA,52000.00,8000.00,0.00,Female
38-41,15,Retail,Store manager,Bachelor's Degree,USA,76750.00,8000.00,0.00,Female
38-41,6,Construction,"Accounting ",Bachelor's Degree,USA,98000.00,8000.00,0.00,Female
38-41,15,Wholesale,Purchasing manager,Bachelor's Degree,USA,102000.00,8000.00,0.00,Female
38-41,14,"Architecture ","Project Manager ",Bachelor's Degree,USA,115000.00,8000.00,0.00,Female
38-41,20+,"Education Administration ","Program Coordinator ",Master's Degree,USA,135000.00,8400.00,0.00,Female
38-41,11,Human Resources,Application Architect,Associate Degree,USA,85000.00,8500.00,0.00,Female
38-41,13,"International Development ",BUSAiness Development Manager,Master's Degree,USA,86000.00,8600.00,0.00,Female
38-41,15,BPO Call Center,Account Director,"Some College credit, no degree",USA,88000.00,8800.00,0.00,Female
38-41,15,Tech,"Account manager ","Some College credit, no degree",USA,63000.00,9000.00,0.00,Female
38-41,18,N/A,Human Resources Manager,Bachelor's Degree,USA,90000.00,9000.00,0.00,Female
38-41,16,"Manufacturing ","Senior communications manager ",Bachelor's Degree,USA,111000.00,9000.00,0.00,Female
38-41,20+,Health Insurance,BUSAiness Analyst III,"Some College credit, no degree",USA,92000.00,9200.00,0.00,Female
38-41,10,Marketing,"Marketing & Sales Operations Manager ",Bachelor's Degree,USA,95000.00,9500.00,0.00,Female
38-41,20+,Hospitality/Hotel,General Manager,Bachelor's Degree,USA,95000.00,9500.00,0.00,Female
38-41,16,"Social work ","Social work supervisor ",Master's Degree,USA,96000.00,9600.00,0.00,Female
38-41,15,Communications,Sr Communication Project Manager,"Some College credit, no degree",USA,75500.00,10000.00,0.00,Female
38-41,15,"Electronic ","Engineering technician ",Associate Degree,USA,77000.00,10000.00,0.00,Female
38-41,18,Logistics,"Security Supervisor ",Master's Degree,USA,80000.00,10000.00,0.00,Female
38-41,20+,Insurance,"Implementation ",Associate Degree,USA,80000.00,10000.00,0.00,Female
38-41,14,Construction,Accounting Manager,Bachelor's Degree,USA,90000.00,10000.00,0.00,Female
38-41,10,Banking,Executive Assistant,Master's Degree,USA,90000.00,10000.00,0.00,Female
38-41,20+,Human Resources,Employee Relations Specialist,Master's Degree,USA,91000.00,10000.00,0.00,Female
38-41,18,N/A,N/A,Bachelor's Degree,USA,93000.00,10000.00,0.00,Female
38-41,20+,Travel,Travel Manager,Bachelor's Degree,USA,95000.00,10000.00,0.00,Female
38-41,20+,"Process improvement ","Process improvement manager ",Bachelor's Degree,USA,98000.00,10000.00,0.00,Female
38-41,9,Construction,Accounting Director,Bachelor's Degree,USA,100000.00,10000.00,0.00,Female
38-41,10,Financial Services,Digital Marketing Manager,Master's Degree,USA,100000.00,10000.00,0.00,Female
38-41,15,Book publishing,Executive editor,Bachelor's Degree,USA,100000.00,10000.00,0.00,Female
38-41,5,IT,Team supervisor,Bachelor's Degree,USA,101000.00,10000.00,0.00,Female
38-41,16,Health Care Consulting,Program Director,Master's Degree,USA,103000.00,10000.00,0.00,Female
38-41,11,Automotive,Sr. Account Manager,Associate Degree,USA,110000.00,10000.00,0.00,Female
38-41,20+,"Talent Acquisition ","Recruiter ","Some College credit, no degree",USA,111000.00,10000.00,0.00,Female
38-41,15,"Healthcare ","Remote RN- post discharge follow up ",Bachelor's Degree,USA,112000.00,10000.00,0.00,Female
38-41,6,"Tax Accounting ","Tax Manager ",Bachelor's Degree,USA,115000.00,10000.00,0.00,Female
38-41,16,Retail/Manufacturering,Director of Supply Chain & Operations,Bachelor's Degree,USA,115000.00,10000.00,0.00,Female
38-41,16,Legal,Lawyer,Doctorate Degree,USA,115000.00,10000.00,0.00,Female
38-41,6,Logistics,Quality Director,Associate Degree,USA,120000.00,10000.00,0.00,Female
38-41,16,Marketing - corporate brands,Brand marketing Lead,Bachelor's Degree,USA,130000.00,10000.00,0.00,Female
38-41,13,N/A,"Director Project Management ",Bachelor's Degree,USA,140000.00,10000.00,0.00,Female
38-41,20+,"Retail ","Sr Director ",Bachelor's Degree,USA,165000.00,10000.00,0.00,Female
38-41,14,"Media/Publishing ","Executive Director, Human Resources ",Bachelor's Degree,USA,180000.00,10000.00,0.00,Female
38-41,16,"Marketing Communications ","Senior Vice President ",Bachelor's Degree,USA,190000.00,10000.00,0.00,Female
38-41,8,Healthcare,"Nurse Anesthetist ",Master's Degree,USA,200000.00,10000.00,0.00,Female
38-41,10,Medical,Physician Hospitalist,Doctorate Degree,USA,300000.00,10000.00,0.00,Female
38-41,15,retail,"chanel accessories, boutique specialist","High School Graduate, Diploma or the equivalent (e",USA,325000.00,10000.00,0.00,Female
38-41,15,Health & Wellness Ecommerce,"Email & SMS Marketing Manager ",Bachelor's Degree,USA,100000.00,10000.00,0.00,Female
38-41,15,Banking and Finance,Instructional Designer,Bachelor's Degree,USA,95000.00,10500.00,0.00,Female
38-41,15,"Corporate Healthcare ",Cost of Care Director,Master's Degree,USA,105000.00,10500.00,0.00,Female
38-41,16,Apparel,Manager,Bachelor's Degree,USA,109000.00,10900.00,0.00,Female
38-41,3,Insurance,Bodily injury  claims adjUSAter,"Some College credit, no degree",USA,73500.00,11000.00,0.00,Female
38-41,11,"Finance ",Team Leader,Bachelor's Degree,USA,74000.00,11000.00,0.00,Female
38-41,16,Material Handling,Project Manager,Bachelor's Degree,USA,95000.00,11000.00,0.00,Female
38-41,10,"HR ",Talent Acquisition Lead,"Some College credit, no degree",CANADA,110000.00,11000.00,0.00,Female
38-41,15,Insurance,Branch Manager,"Some College credit, no degree",USA,110000.00,11000.00,0.00,Female
38-41,15,Chemicals,"Digital Content Strategist ",Bachelor's Degree,USA,111000.00,11000.00,0.00,Female
38-41,20+,Information Technology,Project Manager,Bachelor's Degree,USA,120000.00,11000.00,0.00,Female
38-41,16,Healthcare,Nurse manager,Master's Degree,USA,126000.00,11000.00,0.00,Female
38-41,15,"Finance ",Associate,Bachelor's Degree,USA,147000.00,11000.00,0.00,Female
38-41,18,FinTech,Corporate Paralegal,"Some College credit, no degree",USA,110000.00,11000.00,0.00,Female
38-41,15,"Pharmaceutical ",Sr. Manager Quality,Bachelor's Degree,USA,145000.00,11500.00,0.00,Female
38-41,5,"Digital Marketing/ software ",Account manager,"Some College credit, no degree",USA,50000.00,12000.00,0.00,Female
38-41,15,Finance,"TrUSAt Administrator ",Bachelor's Degree,USA,78000.00,12000.00,0.00,Female
38-41,20+,Retail,Store Manager,"Some College credit, no degree",USA,100000.00,12000.00,0.00,Female
38-41,10,Sales,"Account executive ","Some College credit, no degree",USA,104000.00,12000.00,0.00,Female
38-41,14,Data Science Lead,Director,Bachelor's Degree,USA,110000.00,12000.00,0.00,Female
38-41,15,IndUSAtrial Manufacturing,Sourcing Manager,Master's Degree,USA,120000.00,12000.00,0.00,Female
38-41,15,"Manufacturing ",Internal Audit Manager,Bachelor's Degree,USA,120000.00,12000.00,0.00,Female
38-41,12,"Fast Casual Restaurant ","Construction Manager ","Some College credit, no degree",USA,121000.00,12000.00,0.00,Female
38-41,12,Tax,Product Manager,Bachelor's Degree,USA,150000.00,12000.00,0.00,Female
38-41,7,Retail,Hr & Marketing Manager,Bachelor's Degree,USA,45900.00,12400.00,0.00,Female
38-41,14,Tech,Senior Global Program Manager,"Some College credit, no degree",USA,125000.00,12500.00,0.00,Female
38-41,4,Banking,Chief BUSAiness Analyst,"High School Graduate, Diploma or the equivalent (e",CANADA,85000.00,12750.00,0.00,Female
38-41,14,Healthcare,Director Operations,Master's Degree,USA,128000.00,12800.00,0.00,Female
38-41,10,Sales,"Senior Account Execuitve ",Bachelor's Degree,USA,50000.00,13000.00,0.00,Female
38-41,4,PCBA,Senior CUSAtomer Success Specialist,Associate Degree,USA,90000.00,13000.00,0.00,Female
38-41,14,"Manufacturing ",Associate Program Manager,Master's Degree,USA,120000.00,13000.00,0.00,Female
38-41,8,Market Research,"V.P.  ",Bachelor's Degree,USA,125000.00,13000.00,0.00,Female
38-41,15,"Software consulting ",N/A,Bachelor's Degree,USA,132500.00,13000.00,0.00,Female
38-41,10,Big 4,"Marketing senior manager ",Bachelor's Degree,USA,135000.00,13000.00,0.00,Female
38-41,12,SaaS,"Senior Manager, Product Marketing ",Bachelor's Degree,USA,137000.00,13000.00,0.00,Female
38-41,10,"Healthcare ","Project management ",Master's Degree,USA,138000.00,13000.00,0.00,Female
38-41,10,"medical devices ",consultant,Master's Degree,USA,140000.00,13000.00,0.00,Female
38-41,5,"Cyber ",Cyber Resilience Manager,Master's Degree,USA,140000.00,13000.00,0.00,Female
38-41,18,Consulting/Tech,Senior Consultant,Master's Degree,USA,131000.00,13100.00,0.00,Female
38-41,3,Tech,Product Manager,"Some College credit, no degree",USA,87000.00,14000.00,0.00,Female
38-41,12,Banking,Quality Assurance Advisor,Bachelor's Degree,USA,87800.00,14000.00,0.00,Female
38-41,5,Software (SaaS),Product Manager,Bachelor's Degree,USA,97000.00,14000.00,0.00,Female
38-41,14,Learning and development,Instructional design manager,Master's Degree,USA,98000.00,14000.00,0.00,Female
38-41,12,Beauty,Director of Retail Marketing,Bachelor's Degree,USA,140000.00,14000.00,0.00,Female
38-41,12,"Manufacturing ","Marketing manager ",Bachelor's Degree,USA,60000.00,15000.00,0.00,Female
38-41,10,"Healthcare Marketing ","Rehab Liaison ",Bachelor's Degree,USA,78000.00,15000.00,0.00,Female
38-41,20+,"Retail ","General Manager ","High School Graduate, Diploma or the equivalent (e",USA,80000.00,15000.00,0.00,Female
38-41,8,Energy,Supply Chain Manager,Master's Degree,USA,95500.00,15000.00,0.00,Female
38-41,20+,Telecom,Sr. Program Manager,"Some College credit, no degree",USA,98000.00,15000.00,0.00,Female
38-41,10,"digital advertising operations manager ",AdOps Manager,Master's Degree,USA,100000.00,15000.00,0.00,Female
38-41,20+,Healthcare,Associate Director,Bachelor's Degree,USA,102000.00,15000.00,0.00,Female
38-41,15,Non Profit,Strategy Manager,Master's Degree,USA,103000.00,15000.00,0.00,Female
38-41,15,"Investments ",Compliance Manager,Bachelor's Degree,USA,104000.00,15000.00,0.00,Female
38-41,16,Print Production,Operations Manager,"Some College credit, no degree",USA,104000.00,15000.00,0.00,Female
38-41,15,Finance,Administrative Assistant,Bachelor's Degree,USA,105000.00,15000.00,0.00,Female
38-41,15,Human Resources,Human Resources BUSAiness Partner,Bachelor's Degree,USA,110000.00,15000.00,0.00,Female
38-41,12,"Construction ",Accounting Manager,Bachelor's Degree,USA,115000.00,15000.00,0.00,Female
38-41,12,Lawyer,N/A,Doctorate Degree,USA,119000.00,15000.00,0.00,Female
38-41,15,"Financial ","Product Manager ","Some College credit, no degree",USA,125000.00,15000.00,0.00,Female
38-41,16,"High tech ",Program Manager (non-technical),Bachelor's Degree,USA,125000.00,15000.00,0.00,Female
38-41,20+,Sales,Senior account executive,Bachelor's Degree,USA,125000.00,15000.00,0.00,Female
38-41,6,"Pharmaceutical ","Program Manager ","Some College credit, no degree",USA,130000.00,15000.00,0.00,Female
38-41,17,Media,Senior Director of Marketing,Bachelor's Degree,USA,130000.00,15000.00,0.00,Female
38-41,20+,"Healthcare ","Director ",Master's Degree,USA,166000.00,15000.00,0.00,Female
38-41,20+,N/A,BUSAiness Improvement Manager,Master's Degree,USA,95000.00,15000.00,0.00,Female
38-41,12,Real estate,"Property management ","High School Graduate, Diploma or the equivalent (e",USA,70500.00,16000.00,0.00,Female
38-41,20+,Legal,Paralegal,"Some College credit, no degree",USA,75000.00,16000.00,0.00,Female
38-41,18,Insurance,"Assistant director ",Bachelor's Degree,USA,115000.00,16000.00,0.00,Female
38-41,18,Technology,Software Engineering Manager,Bachelor's Degree,USA,160000.00,16000.00,0.00,Female
38-41,20+,Consulting,Director,Master's Degree,USA,180000.00,16000.00,0.00,Female
38-41,10,"Telecommunications ","Manager, Real Estate",Bachelor's Degree,USA,110000.00,17000.00,0.00,Female
38-41,10,"Health insurance ","Scrum master ",Master's Degree,USA,115000.00,17000.00,0.00,Female
38-41,16,"Defense ","Program manager ",Bachelor's Degree,USA,172000.00,17000.00,0.00,Female
38-41,16,"Food Manufacturers ",Product Manager,Bachelor's Degree,USA,116000.00,17400.00,0.00,Female
38-41,7,Tech,Senior Communications Manager,"Some College credit, no degree",USA,118000.00,17700.00,0.00,Female
38-41,18,Hospitality,Sr Accounting Manager,Master's Degree,USA,119350.00,17900.00,0.00,Female
38-41,12,"Software ",Talent Acquisition Manager,Master's Degree,USA,120000.00,18000.00,0.00,Female
38-41,14,"Technology ",Data Governance Manager,Master's Degree,USA,124420.00,18000.00,0.00,Female
38-41,17,Consulting,Principal,Bachelor's Degree,USA,160000.00,18000.00,0.00,Female
38-41,15,Marketing,Director of Marketing,Master's Degree,USA,180000.00,18000.00,0.00,Female
38-41,11,"Insurance ","Agency Manager ","Some College credit, no degree",USA,65000.00,20000.00,0.00,Female
38-41,20+,Fintech,Senior Client Strategy Consultant,"Some College credit, no degree",USA,83000.00,20000.00,0.00,Female
38-41,8,DME/HME,District Manager,"Trade, Technical, Vocational Training",USA,85000.00,20000.00,0.00,Female
38-41,6,Insurance,Strategy coordinator,Bachelor's Degree,USA,87000.00,20000.00,0.00,Female
38-41,20+,Insurance,Senior Vice President,"High School Graduate, Diploma or the equivalent (e",USA,88000.00,20000.00,0.00,Female
38-41,13,Medical Device sales,Sales Rep,Bachelor's Degree,CANADA,90000.00,20000.00,0.00,Female
38-41,20+,Construction,Office Manager,Associate Degree,USA,90000.00,20000.00,0.00,Female
38-41,10,"Recruiting ","Recruiter ",Bachelor's Degree,USA,98000.00,20000.00,0.00,Female
38-41,20+,Healthcare,Director of A/R Operations,"Trade, Technical, Vocational Training",USA,100000.00,20000.00,0.00,Female
38-41,6,Logistics,Quotations/ Operations,"Some College credit, no degree",USA,106000.00,20000.00,0.00,Female
38-41,18,"Home Warranty ","Senior Director Operations ",Professional Degree,CANADA,110000.00,20000.00,0.00,Female
38-41,15,"Luxury Retail ","Area Manager ",Bachelor's Degree,CANADA,120000.00,20000.00,0.00,Female
38-41,15,Merchandising,"Sr designer ",Bachelor's Degree,USA,125000.00,20000.00,0.00,Female
38-41,18,Pharma,Sr Clinical Data Manager,Master's Degree,USA,133000.00,20000.00,0.00,Female
38-41,17,Hospitality,Director of Human Resources,Master's Degree,USA,135000.00,20000.00,0.00,Female
38-41,10,Consulting,Director of HR,Bachelor's Degree,USA,140000.00,20000.00,0.00,Female
38-41,16,Legal,Executive Assistant,Bachelor's Degree,USA,145000.00,20000.00,0.00,Female
38-41,10,"Agriscience ",Program Manager,Bachelor's Degree,USA,146000.00,20000.00,0.00,Female
38-41,14,IT,Software Engineering Manager,Master's Degree,USA,147000.00,20000.00,0.00,Female
38-41,10,Tech,Senior Manager,Doctorate Degree,USA,160000.00,20000.00,0.00,Female
38-41,7,Tech,Pm,Master's Degree,USA,200000.00,20000.00,0.00,Female
38-41,13,Marketing,Strategy Director,Master's Degree,USA,200000.00,20000.00,0.00,Female
38-41,15,"Hospitality ","General Manager ",Master's Degree,USA,93000.00,20000.00,0.00,Female
38-41,10,Enterprise software,Staff technical writer,Master's Degree,USA,134000.00,20100.00,0.00,Female
38-41,16,Human Resources in financial indUSAtry,Operations transformation,Bachelor's Degree,CANADA,102000.00,20400.00,0.00,Female
38-41,12,Mortgage,"Senior Manager of CUSAtomer Technology ",Bachelor's Degree,USA,145000.00,21750.00,0.00,Female
38-41,6,Accounting,Controller,Master's Degree,USA,110000.00,22000.00,0.00,Female
38-41,14,Gaming,"Director cUSAtomer service ","Some College credit, no degree",USA,140000.00,22000.00,0.00,Female
38-41,17,"Finance ",Financial center manager,Bachelor's Degree,USA,82000.00,25000.00,0.00,Female
38-41,12,"Hospitality ","Senior Sales Executive ",Bachelor's Degree,USA,85000.00,25000.00,0.00,Female
38-41,10,Hospitality,Director of Sales,Bachelor's Degree,USA,86000.00,25000.00,0.00,Female
38-41,20+,"Beauty ",Makeup Artist,Bachelor's Degree,USA,105000.00,25000.00,0.00,Female
38-41,16,Oil and Gas,Supply Chain Manager,Master's Degree,CANADA,140000.00,25000.00,0.00,Female
38-41,19,Real estate finance,"Director ","Trade, Technical, Vocational Training",USA,140000.00,25000.00,0.00,Female
38-41,11,Technology,Digital director,"Some College credit, no degree",USA,147000.00,25000.00,0.00,Female
38-41,6,Finance,Director of Accounting,Master's Degree,USA,150000.00,25000.00,0.00,Female
38-41,15,technology,Commercial Executive,Bachelor's Degree,USA,160000.00,25000.00,0.00,Female
38-41,5,Medicalsales,Clinicalspecialist,MastersDegree,USA,60000.00,25000.00,0.00,Female
38-41,17,"Finance ","Financial center manager ",Bachelor's Degree,USA,82000.00,25000.00,0.00,Female
38-41,10,MUSAic Brand Partnerships,"Executive ","Some College credit, no degree",USA,125000.00,25000.00,0.00,Female
38-41,16,Finance,Product Owner,Master's Degree,USA,170000.00,25500.00,0.00,Female
38-41,12,Software Development,"Director, Program Management ",Bachelor's Degree,USA,129000.00,26000.00,0.00,Female
38-41,6,Health Care,"Executive Director ",Bachelor's Degree,USA,110000.00,27000.00,0.00,Female
38-41,15,Recruiting,Recruiting Manager,"Some College credit, no degree",USA,135000.00,27000.00,0.00,Female
38-41,16,Finance,N/A,Master's Degree,USA,140000.00,27000.00,0.00,Female
38-41,10,Tech,"Senior Account Executive ",Bachelor's Degree,USA,80000.00,30000.00,0.00,Female
38-41,7,"Healthcare ","Talent Acquisition Manager ","Some College credit, no degree",USA,105000.00,30000.00,0.00,Female
38-41,16,Utilitiea,Operations manager,"Some College credit, no degree",USA,123000.00,30000.00,0.00,Female
38-41,16,Utilitiea,Operations manager,"Some College credit, no degree",USA,123000.00,30000.00,0.00,Female
38-41,18,Insurance- claims,Litigation manager,Bachelor's Degree,USA,135000.00,30000.00,0.00,Female
38-41,12,Broadcast Engineering,N/A,"Some College credit, no degree",USA,140000.00,30000.00,0.00,Female
38-41,16,Retail,"Director of marketing ","Some College credit, no degree",CANADA,150000.00,30000.00,0.00,Female
38-41,17,Marketing,Senior brand manager,Bachelor's Degree,USA,150000.00,30000.00,0.00,Female
38-41,20+,N/A,"Development Director ","Some College credit, no degree",USA,165000.00,30000.00,0.00,Female
38-41,15,"Construction Project Management ",Project Manager,Master's Degree,CANADA,165009.00,30000.00,0.00,Female
38-41,7,Law,Attorney,Doctorate Degree,USA,170000.00,30000.00,0.00,Female
38-41,18,Television,"Senior Director, Finance",Bachelor's Degree,USA,190000.00,30000.00,0.00,Female
38-41,18,It consulting,Senior manager,Bachelor's Degree,USA,210000.00,30000.00,0.00,Female
38-41,17,CPG,Channel Marketing Manager,Master's Degree,USA,145000.00,30000.00,0.00,Female
38-41,15,Retail,Director,Bachelor's Degree,USA,159000.00,32000.00,0.00,Female
38-41,20+,Retail,Marketing manager,Bachelor's Degree,USA,160000.00,32000.00,0.00,Female
38-41,16,"Retail ","Director of Accounting, CPA ",Master's Degree,USA,164000.00,33000.00,0.00,Female
38-41,18,SaaS Tech,Head of Marketing,Bachelor's Degree,USA,165000.00,33000.00,0.00,Female
38-41,11,Hospital Operations,National Director,Bachelor's Degree,USA,165000.00,33000.00,0.00,Female
38-41,4,N/A,"BUSAiness Development ",Bachelor's Degree,USA,74000.00,35000.00,0.00,Female
38-41,8,"Insurance ",Underwriter,"Trade, Technical, Vocational Training",CANADA,82000.00,35000.00,0.00,Female
38-41,15,N/A,"VP of Marketing ",Master's Degree,USA,110000.00,35000.00,0.00,Female
38-41,15,Marketing and Sales,"National Account Manager, Amazon",Master's Degree,USA,115000.00,35000.00,0.00,Female
38-41,14,Tech,"Consultant ",Bachelor's Degree,USA,150000.00,35000.00,0.00,Female
38-41,14,Financial Services,"HR Director ",Master's Degree,USA,154000.00,35000.00,0.00,Female
38-41,18,CPG,"Product Development Director ","Some College credit, no degree",USA,165000.00,35000.00,0.00,Female
38-41,10,Tech,Principal content designer,Master's Degree,USA,175000.00,35000.00,0.00,Female
38-41,18,Public Relations,"Director ",Bachelor's Degree,AUSTRALIA,185000.00,35009.00,0.00,Female
38-41,17,Canadian Banking,Senior Manager,Master's Degree,CANADA,135000.00,36000.00,0.00,Female
38-41,19,Healthcare Tech,"Director, Product Marketing","Some College credit, no degree",USA,175000.00,37000.00,0.00,Female
38-41,15,"Multifamily ","Sales ",Bachelor's Degree,USA,80000.00,40000.00,0.00,Female
38-41,20+,"Insurance ","Benefits consultant ",Bachelor's Degree,USA,95000.00,40000.00,0.00,Female
38-41,16,Healthcare,"Vp ",Bachelor's Degree,USA,110000.00,40000.00,0.00,Female
38-41,9,"Finance - Private Equity - Investor Relations ","Associate, Investor Relations",Bachelor's Degree,USA,134000.00,40000.00,0.00,Female
38-41,14,"Technology ","Director-Global Delivery Services ","Some College credit, no degree",USA,144000.00,40000.00,0.00,Female
38-41,15,Finance,VP,Bachelor's Degree,USA,150000.00,40000.00,0.00,Female
38-41,12,Retail,Director,Master's Degree,USA,150000.00,40000.00,0.00,Female
38-41,8,N/A,Director of Branding,Bachelor's Degree,USA,155500.00,40000.00,0.00,Female
38-41,18,"Manufacturing ",Director of PR,Master's Degree,USA,180000.00,40000.00,0.00,Female
38-41,10,Events,Venue Director,Bachelor's Degree,USA,60000.00,40000.00,0.00,Female
38-41,18,Financial Planning,Wealth Advisor,Bachelor's Degree,USA,169000.00,40000.00,0.00,Female
38-41,16,Management Consulting,"UX Designer ",Associate Degree,USA,182000.00,41000.00,0.00,Female
38-41,18,Finance,Director,Bachelor's Degree,USA,185000.00,42000.00,0.00,Female
38-41,17,Fintech,"Director of product ",Bachelor's Degree,USA,186000.00,42000.00,0.00,Female
38-41,6,"Project Management ",Project Manager,Bachelor's Degree,USA,98000.00,45000.00,0.00,Female
38-41,16,"Finance ","Vice President ",Professional Degree,USA,163000.00,45000.00,0.00,Female
38-41,17,"Real estate ","President ",Master's Degree,USA,225000.00,45000.00,0.00,Female
38-41,20+,Telecommunications,"Vice President ",Master's Degree,USA,250000.00,45000.00,0.00,Female
38-41,10,Tech,"Program Manager ",Bachelor's Degree,USA,104000.00,48000.00,0.00,Female
38-41,13,Marketing,"VP e-commerce ",Master's Degree,CANADA,120000.00,50000.00,0.00,Female
38-41,11,Retail,N/A,Bachelor's Degree,USA,131000.00,50000.00,0.00,Female
38-41,13,"Investment operations ","Vice President ",Master's Degree,USA,175000.00,50000.00,0.00,Female
38-41,19,MUSAic indUSAtru,Chief of Staff,"Some High School, No Diploma",USA,175000.00,50000.00,0.00,Female
38-41,17,Pharma,Associate Director,Bachelor's Degree,USA,194000.00,50000.00,0.00,Female
38-41,19,CPG - Food,"Director, Insights",Bachelor's Degree,USA,205000.00,50000.00,0.00,Female
38-41,12,"Technology ","Sr. Director, Commercial Effectiveness - Learning ",Master's Degree,USA,210000.00,50000.00,0.00,Female
38-41,18,N/A,Lobbyist,Bachelor's Degree,USA,450000.00,50000.00,0.00,Female
38-41,5,Life insurance,Sr Sales Manager,Bachelor's Degree,USA,40000.00,50000.00,0.00,Female
38-41,15,Finance,Senior lead Program Manager,Bachelor's Degree,USA,150000.00,52000.00,0.00,Female
38-41,15,Retail,"Marketing Director ",Bachelor's Degree,USA,195000.00,52000.00,0.00,Female
38-41,10,Sales,"Broker Relationship Executive ",Master's Degree,USA,48000.00,55000.00,0.00,Female
38-41,17,Pharma,Supply Chain,Master's Degree,USA,226009.00,57000.00,0.00,Female
38-41,20+,Software,Director Deal Desk,"Some College credit, no degree",USA,235000.00,58000.00,0.00,Female
38-41,16,Tech,Marketing Lead,Master's Degree,USA,480480.00,58000.00,0.00,Female
38-41,9,Software sales,"BUSAiness development ",Bachelor's Degree,USA,80009.00,60000.00,0.00,Female
38-41,15,Software Engineering,"Software Engineering Manager ",Bachelor's Degree,USA,167000.00,60000.00,0.00,Female
38-41,13,Tech,Sr corporate counsel,Professional Degree,USA,248000.00,62000.00,0.00,Female
38-41,18,Telecom,"Enterprise Account Executive ",Bachelor's Degree,USA,66000.00,65000.00,0.00,Female
38-41,18,"Tech ",Strategy & Ops,Master's Degree,USA,260000.00,65000.00,0.00,Female
38-41,10,"Healthcare tech ",Sales,Bachelor's Degree,USA,95000.00,70000.00,0.00,Female
38-41,3,SAAS,Account Manager,Bachelor's Degree,USA,80000.00,80000.00,0.00,Female
38-41,20+,"Education ",N/A,Master's Degree,USA,125000.00,80000.00,0.00,Female
38-41,14,Sales,"Director Strategic Accounts ",Bachelor's Degree,USA,145000.00,80000.00,0.00,Female
38-41,13,Manufacturing/IndUSAtrial,VP/Attorney,Professional Degree,USA,210000.00,80000.00,0.00,Female
38-41,16,Financ,"Vp ",Master's Degree,USA,250000.00,80000.00,0.00,Female
38-41,17,"Retail Manager ","Store Manger ","Some College credit, no degree",USA,90000.00,85000.00,0.00,Female
38-41,12,"Technology ","Account executive ",Bachelor's Degree,USA,88500.00,86000.00,0.00,Female
38-41,8,Mortgage,Loan Officer Assistant,"High School Graduate, Diploma or the equivalent (e",USA,41000.00,90000.00,0.00,Female
38-41,15,"SaaS ",Regional Vice President - Sales,Master's Degree,USA,190000.00,90000.00,0.00,Female
38-41,10,Finance,Director,Master's Degree,ENGLAND,200000.00,93000.00,0.00,Female
38-41,14,Financial Services,"Executive Director ",Master's Degree,USA,156800.00,97000.00,0.00,Female
38-41,10,Law,"Attorney ",Professional Degree,USA,350000.00,100000.00,0.00,Female
38-41,17,Tech,Director,Bachelor's Degree,USA,180000.00,110000.00,0.00,Female
38-41,12,"Media ","VP, Revenue ",Master's Degree,USA,185000.00,110000.00,0.00,Female
38-41,18,Financial Services,"SVP, Head of Finance",Master's Degree,USA,300000.00,120000.00,0.00,Female
38-41,17,Sales,"Senior Account Manager ",Bachelor's Degree,USA,86000.00,130000.00,0.00,Female
38-41,5,Legal,Attorney,Professional Degree,USA,370000.00,130000.00,0.00,Female
38-41,18,"Construction ","VP finance ",Bachelor's Degree,USA,160000.00,150000.00,0.00,Female
38-41,13,Finance,Managing Director - Research,Master's Degree,USA,350000.00,150000.00,0.00,Female
38-41,15,Mortgage lending,Secondary manager,Bachelor's Degree,USA,300000.00,200000.00,0.00,Female
38-41,16,"Mortgage ",Loan Officer,"Some College credit, no degree",USA,65000.00,400000.00,0.00,Female
38-41,15,Hospitality,"Creative Director ",Associate Degree,USA,78000.00,0.00,0.00,Female
38-41,15,Academia,Assistant professor,Doctorate Degree,USA,75000.00,0.00,0.00,Male
38-41,5,Ski resort,"Ski lift maintenance ","Trade, Technical, Vocational Training",USA,24000.00,0.00,0.00,Male
38-41,2,Analyst,N/A,"High School Graduate, Diploma or the equivalent (e",SLOVENIA,25000.00,0.00,0.00,Male
38-41,1,Government,Fraud investigation,"Some College credit, no degree",USA,43180.00,0.00,0.00,Male
