Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
22-25,2,Real estate,Administrator,Bachelor's Degree,USA,41600.00,0.00,0.00,Female
22-25,2,Real Estate,Office Manger,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,2,Real estate,Project manager,Bachelor's Degree,USA,73000.00,0.00,0.00,Female
22-25,2,Real Estate,Salesperson,Bachelor's Degree,USA,205000.00,0.00,0.00,Female
22-25,2,Real Estate,Developer,"Some College credit, no degree",CANADA,48000.00,0.00,0.00,Female
22-25,2,Real Estate,Marketing Specialist,Bachelor's Degree,USA,62000.00,2000.00,0.00,Female
22-25,2,Real Estate,Agent Services Coordinator,Bachelor's Degree,USA,40000.00,3000.00,0.00,Female
22-25,2,Real estate,Transaction coordinator,Bachelor's Degree,USA,42000.00,3000.00,0.00,Female
22-25,2,Real Estate,"Staff Accountant ",Bachelor's Degree,USA,67500.00,6750.00,0.00,Female
22-25,2,Real Estate,"Marketing Associate ",Bachelor's Degree,USA,70000.00,10500.00,0.00,Female
22-25,2,Real Estate,"Admin Assistant and Transaction coordinator ",Bachelor's Degree,USA,50000.00,20000.00,0.00,Female
22-25,2,Real Estate,Analyst,Bachelor's Degree,USA,70000.00,35000.00,0.00,Female
22-25,2,Real Estate,Sales,Bachelor's Degree,USA,50000.00,0.00,0.00,Male
22-25,2,Real Estate,Broker,Bachelor's Degree,USA,75000.00,0.00,0.00,Male
22-25,2,Real Estate,"Realtor ",Bachelor's Degree,USA,85000.00,0.00,0.00,Male
22-25,2,Real Estate,Real estate sales,Master's Degree,USA,550000.00,0.00,0.00,Male
22-25,2,Real estate,"Portfolio Strategy Associate ",Bachelor's Degree,USA,80000.00,0.03,0.00,Male
22-25,2,Real Estate,"Acquisitions ",Bachelor's Degree,CANADA,102000.00,10000.00,0.00,Male
22-25,2,Real Estate,Assistant Community Manager,Associate Degree,USA,54080.00,10608.00,0.00,Male
22-25,2,Real Estate,Listing Real Estate Agent,"Some College credit, no degree",USA,45000.00,48000.00,0.00,Male
22-25,2,Real Estate,Licensed Assistant,"High School Graduate, Diploma or the equivalent (e",USA,55000.00,50000.00,0.00,Male
22-25,2,Réal estate,"Marketing manager ",Master's Degree,USA,35000.00,0.00,0.00,Female
22-25,2,"Real estate ","Office coordinator ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,2,"Real estate ","Recruiter ",Bachelor's Degree,USA,75200.00,0.00,0.00,Female
22-25,2,"Real estate ","Realtor ",Bachelor's Degree,USA,260000.00,0.00,0.00,Female
22-25,2,"Real Estate ","Administrative Assistance ",Bachelor's Degree,USA,110000.00,0.00,0.00,Female
22-25,2,"Real Estate ","Marketing manager ",Bachelor's Degree,USA,41600.00,0.00,0.00,Female
22-25,2,"Real Estate ","Market Analyst ",Bachelor's Degree,USA,46000.00,500.00,0.00,Female
22-25,2,"Real Estate ","Assistant ","Some College credit, no degree",CANADA,39000.00,2000.00,0.00,Female
22-25,2,"Real estate ","Real estate development intern ",Bachelor's Degree,USA,100000.00,12000.00,0.00,Female
22-25,2,"Real estate ","Senior leasing consultant ",Bachelor's Degree,USA,46800.00,20000.00,0.00,Female
22-25,2,"Real estate ",New Home Specialist,Bachelor's Degree,USA,32000.00,60000.00,0.00,Female
22-25,2,"Real Estate ","Social Media Coordinator ","Trade, Technical, Vocational Training",USA,35075.00,0.00,0.00,Male
22-25,2,Real Estate Advisory,Associate,Bachelor's Degree,USA,86400.00,2000.00,0.00,Male
22-25,2,"Real Estate Development ",Analyst (Project Manager),Bachelor's Degree,USA,75000.00,15000.00,0.00,Female
22-25,2,Real Estate Tech,Branding and Creative Coordinator,Bachelor's Degree,USA,76000.00,2000.00,0.00,Female
22-25,2,Real Estate Tech,"Lead, Associate Launch Management",Bachelor's Degree,USA,95000.00,0.00,0.00,Male
22-25,2,Real Estate Technology,"MLS Coordinator ","Some College credit, no degree",USA,46600.00,500.00,0.00,Female
22-25,2,"Real Estate Technology ",Associate Project Manager,Bachelor's Degree,USA,55000.00,7500.00,0.00,Female
22-25,2,"Real estate/tech ",Associate technical account manager,Bachelor's Degree,USA,53000.00,0.00,0.00,Female
22-25,2,Realestate,Executiveassistanttotheceo,BachelorsDegree,USA,200000.00,0.00,0.00,Female
22-25,2,Recreation,Recreation coordinator,"Some College credit, no degree",CANADA,31200.00,0.00,0.00,Female
22-25,2,Recruiting,Recruiter,Bachelor's Degree,USA,55000.00,0.00,0.00,Female
22-25,2,Recruiting,Recruiter,BachelorsDegree,USA,85000.00,0.00,0.00,Female
22-25,2,Recruiting,Recruiter,Bachelor's Degree,USA,50000.00,2000.00,0.00,Female
22-25,2,Recruiting,Recruiter,Bachelor's Degree,USA,50000.00,8000.00,0.00,Male
22-25,2,"Recruiting ",Sourcer,Master's Degree,USA,106000.00,0.00,0.00,Female
22-25,2,"Recruiting ",Recruiter,Bachelor's Degree,USA,165000.00,0.00,0.00,Female
22-25,2,"Recruiting ","Recruiting assistant ",Bachelor's Degree,USA,57000.00,0.03,0.00,Female
22-25,2,"Recruiting ","Senior Recruiting Coordinator ",Bachelor's Degree,USA,58000.00,1500.00,0.00,Female
22-25,2,"Recruiting ",Director of Selection,Bachelor's Degree,USA,50000.00,40000.00,0.00,Female
22-25,2,"Recruiting ","Lead recruiter ",Bachelor's Degree,USA,120000.00,0.00,0.00,Male
22-25,2,Recruiting/staffing,Account manager/client success manager,Bachelor's Degree,USA,48200.00,4000.00,0.00,Female
22-25,2,"Recruitment ",Recruiter,Bachelor's Degree,NETHERLANDS,27000.00,0.00,0.00,Female
22-25,2,"Recruitment ","Talent Specialist ",N/a,CANADA,40000.00,0.00,0.00,Female
22-25,2,"Recruitment ","Recruitment specialist ",Bachelor's Degree,CANADA,54000.00,0.00,0.00,Female
22-25,2,"Recruitment ","Senior Recruiter ",Bachelor's Degree,USA,55000.00,0.00,0.00,Female
22-25,2,"Recruitment ",Sourcer,Associate Degree,USA,80000.00,0.00,0.00,Female
22-25,2,"Recruitment ","Senior Sales Consultant ",Bachelor's Degree,USA,55000.00,5000.00,0.00,Female
22-25,2,Recruitment Advertising,Media Specialist,Bachelor's Degree,USA,42000.00,0.00,0.00,Female
22-25,2,Religion,Pastor,Master's Degree,USA,44100.00,0.00,0.00,Male
22-25,2,Renewable Energy,"Analyst ",Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,2,Renewable Energy,Solar Developer,Bachelor's Degree,USA,55000.00,0.00,0.00,Male
22-25,2,Renewable energy,Residential Solar Consultant,"Some College credit, no degree",USA,180000.00,0.00,0.00,Male
22-25,2,"Renewable Energy ",Associate PM,Bachelor's Degree,USA,75000.00,0.00,0.00,Female
22-25,2,"Renewable Energy ","Environmental coordinator ",Bachelor's Degree,USA,57500.00,17500.00,0.00,Female
22-25,2,Renewable energy/solar PV,Chief of Staff,Bachelor's Degree,USA,70000.00,0.00,0.00,Female
22-25,2,"Resale/second hand ","Influencer Marketing Coordinator ",Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,2,Research,Graduate Student,Master's Degree,CANADA,19000.00,0.00,0.00,Female
22-25,2,Research,Research Technician,Bachelor's Degree,USA,35000.00,0.00,0.00,Female
22-25,2,Research,Clinical Research Coordinator,Bachelor's Degree,USA,40000.00,0.00,0.00,Female
22-25,2,Research,"Clinical Research Coordinator ",Bachelor's Degree,USA,40000.00,0.00,0.00,Female
22-25,2,Research,Technician Assistant,Bachelor's Degree,USA,48000.00,0.00,0.00,Female
22-25,2,Research,Research Compliance Analyst,Master's Degree,USA,67400.00,0.00,0.00,Female
22-25,2,Research,Scientist 1,Bachelor's Degree,USA,47000.00,1500.00,0.00,Female
22-25,2,Research,N/A,Bachelor's Degree,AUSTRALIA,62000.00,3000.00,0.00,Female
22-25,2,Research,Clinical Research Coordinator,Master's Degree,USA,52000.00,0.00,0.00,Male
22-25,2,"Research ","Neuroscience PhD student ",Bachelor's Degree,USA,29000.00,0.00,0.00,Female
22-25,2,"Research ","Clinical research coordinator ",Bachelor's Degree,USA,40000.00,0.00,0.00,Female
22-25,2,"Research ","Senior Research Associate ",Bachelor's Degree,USA,44000.00,0.00,0.00,Female
22-25,2,"Research ",Research Assistant,Master's Degree,USA,47000.00,0.00,0.00,Female
22-25,2,"Research ","Research Assistant ",Master's Degree,USA,51000.00,0.00,0.00,Female
22-25,2,"Research ","Clinical Research Coordinator ",Bachelor's Degree,USA,55000.00,0.00,0.00,Female
22-25,2,"Research ",Research Associate,Bachelor's Degree,USA,46000.00,1000.00,0.00,Female
22-25,2,"Research ","Clinical Research Coordinator ",Master's Degree,USA,41300.00,0.00,0.00,Male
22-25,2,Research - Student,Graduate Research Fellow,Master's Degree,CANADA,35000.00,0.00,0.00,Female
22-25,2,"Research Administration ",Grants Administrator,Bachelor's Degree,USA,72000.00,0.00,0.00,Female
22-25,2,"Research and advisory ","Client partner ",Master's Degree,USA,65000.00,0.10,0.00,Male
22-25,2,Research/Academia,Assistant Lab Director,Bachelor's Degree,USA,30000.00,0.00,0.00,Female
22-25,2,Research/Start Up,Research Analyst,Bachelor's Degree,USA,44500.00,0.00,0.00,Female
22-25,2,Resources,Coordinator,"Some High School, No Diploma",AUSTRALIA,130000.00,13000.00,0.00,Female
22-25,2,Restaurant,General manager,Bachelor's Degree,USA,55000.00,7000.00,0.00,Female
22-25,2,Resturaunt,Bartender,Associate Degree,USA,80000.00,0.00,0.00,Female
22-25,2,Retail,Net Promotor Score Agent,Bachelor's Degree,USA,33280.00,0.00,0.00,Female
22-25,2,Retail,Communications Specialist,Bachelor's Degree,USA,33500.00,0.00,0.00,Female
22-25,2,Retail,Manager (Merchandise service  Coordinator),"Some College credit, no degree",USA,36900.00,0.00,0.00,Female
22-25,2,Retail,Online Reseller,"Some College credit, no degree",USA,40000.00,0.00,0.00,Female
22-25,2,Retail,Store manager,Bachelor's Degree,GERMANY,40600.00,0.00,0.00,Female
22-25,2,Retail,"Recruiting Coordinator ",Bachelor's Degree,USA,42000.00,0.00,0.00,Female
22-25,2,Retail,Marketing Coordinator,Bachelor's Degree,USA,43000.00,0.00,0.00,Female
22-25,2,Retail,Social Media Coordinator,Bachelor's Degree,USA,48000.00,0.00,0.00,Female
22-25,2,retail,assistant buyer,Bachelor's Degree,USA,48500.00,0.00,0.00,Female
22-25,2,Retail,Operations Assistant Manager,"High School Graduate, Diploma or the equivalent (e",USA,50000.00,0.00,0.00,Female
22-25,2,Retail,Recruiter,Bachelor's Degree,CANADA,60000.00,0.00,0.00,Female
22-25,2,Retail,Store manager,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,2,Retail,"Senior planning & allocation analyst ",Bachelor's Degree,USA,68000.00,0.00,0.00,Female
22-25,2,Retail,CRM Associate,Bachelor's Degree,USA,70000.00,0.00,0.00,Female
22-25,2,Retail,HR Generalist,Bachelor's Degree,USA,90000.00,0.00,0.00,Female
22-25,2,Retail,Strategic Account Manager,Bachelor's Degree,USA,110000.00,0.00,0.00,Female
22-25,2,Retail,HR Coordinator,Bachelor's Degree,CANADA,46000.00,0.00,0.00,Female
22-25,2,Retail,Owner,Bachelor's Degree,USA,45000.00,0.00,0.00,Female
22-25,2,Retail,Junior Buyer,Bachelor's Degree,USA,40000.00,0.10,0.00,Female
22-25,2,Retail,Executive Asst,Bachelor's Degree,USA,50000.00,200.00,0.00,Female
22-25,2,Retail,Visual Merchandiser,"Some College credit, no degree",USA,45000.00,500.00,0.00,Female
22-25,2,Retail,"Senior Marketing Strategy Coordinator ",Bachelor's Degree,USA,63500.00,1000.00,0.00,Female
22-25,2,Retail,Senior Assistant Buyer,Bachelor's Degree,USA,58000.00,2900.00,0.00,Female
22-25,2,Retail,E-Commerce Analyst,Bachelor's Degree,USA,58000.00,5400.00,0.00,Female
22-25,2,Retail,Assistant Buyer,Master's Degree,USA,65500.00,6000.00,0.00,Female
22-25,2,Retail,Merchandising Assistant,Bachelor's Degree,USA,60000.00,6000.00,0.00,Female
22-25,2,Retail,"Communication ",Bachelor's Degree,USA,69000.00,8000.00,0.00,Female
22-25,2,Retail,Store Manager,"High School Graduate, Diploma or the equivalent (e",USA,42000.00,10000.00,0.00,Female
22-25,2,Retail,"Account manager ",Bachelor's Degree,USA,40000.00,12000.00,0.00,Female
22-25,2,Retail,"Assistant manager ",Bachelor's Degree,USA,45000.00,100000.00,0.00,Female
22-25,2,Retail,Overnight Stocker,"High School Graduate, Diploma or the equivalent (e",USA,25000.00,0.00,0.00,Male
22-25,2,Retail,Design Specialist,Bachelor's Degree,USA,35000.00,0.00,0.00,Male
22-25,2,Retail,"Associate ",Associate Degree,USA,41600.00,0.00,0.00,Male
22-25,2,Retail,"Associate Business Analyst ",Bachelor's Degree,USA,60000.00,0.00,0.00,Male
22-25,2,Retail,Retail Store Manager,"Some College credit, no degree",USA,80000.00,0.00,0.00,Male
22-25,2,Retail,"Retail manger ",Associate Degree,USA,750000.00,0.00,0.00,Male
22-25,2,Retail,"Digital content coordinator ",Bachelor's Degree,USA,48000.00,1000.00,0.00,Male
22-25,2,Retail,"Store Manager ",Bachelor's Degree,USA,57250.00,0.00,0.00,Prefer Not
22-25,2,"Retail ",Sales associate,"High School Graduate, Diploma or the equivalent (e",USA,19431.00,0.00,0.00,Female
22-25,2,"Retail ",Website Manager,Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,2,"Retail ","Product marketing coordinator ",Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,2,"Retail ","Assistant Site Merchandiser ",Bachelor's Degree,USA,62000.00,0.00,0.00,Female
22-25,2,"retail ",CUSAtomer Experience Salesfloor Department Manager,"Some High School, No Diploma",CANADA,20000.00,1000.00,0.00,Female
22-25,2,"Retail ","Department manager ",Bachelor's Degree,USA,52000.00,1000.00,0.00,Female
22-25,2,Retail (Corporate),"Integration Specialist  ",Bachelor's Degree,CANADA,49000.00,0.00,0.00,Female
22-25,2,Retail (Cosmetics),E-commerce Coordinator,Bachelor's Degree,USA,63000.00,0.00,0.00,Female
22-25,2,"Retail merchandising ","Merchandise assistant ",Master's Degree,USA,40000.00,0.00,0.00,Female
22-25,2,Retail sales,"Sales associate ",Associate Degree,USA,17300.00,0.00,0.00,Female
22-25,2,Retail Shoe Fashion,Merchandiser,Bachelor's Degree,GERMANY,50000.00,0.00,0.00,Male
22-25,2,Retail/ Fashion,"Administrative Assistant ",Bachelor's Degree,USA,52000.00,0.00,0.00,Female
22-25,2,"Risk management ","Advisor ",Bachelor's Degree,USA,57500.00,7500.00,0.00,Female
22-25,2,SaaS,ABM,Bachelor's Degree,USA,65000.00,0.00,0.00,Female
22-25,2,SaaS,Sales trainer,Bachelor's Degree,USA,120000.00,0.00,0.00,Female
22-25,2,SaaS,Software Engineer,Bachelor's Degree,USA,155000.00,0.00,0.00,Female
22-25,2,SaaS,CUSAtomer Success Consultant,Bachelor's Degree,USA,70000.00,20000.00,0.00,Female
22-25,2,SaaS,"Sales Development Representative ",Bachelor's Degree,USA,60000.00,60000.00,0.00,Female
22-25,2,SAAS,"Sales Development Representative ",Bachelor's Degree,USA,55000.00,15000.00,0.00,Male
22-25,2,"Saas ","Sales ",Bachelor's Degree,USA,124800.00,70.00,0.00,Female
22-25,2,Saas Software,"PR Specialist ",Bachelor's Degree,USA,76000.00,0.00,0.00,Female
22-25,2,Saas Telecommunications,Revenue Accountant,Bachelor's Degree,USA,63000.00,0.00,0.00,Female
22-25,2,Safety,"COVID-19 Coordinator ",Master's Degree,USA,40000.00,0.00,0.00,Female
22-25,2,Sales,"Sales coordinator ",Bachelor's Degree,USA,42000.00,0.00,0.00,Female
22-25,2,Sales,"Market development Representative ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,2,Sales,"Account representative ",Bachelor's Degree,USA,51500.00,0.00,0.00,Female
22-25,2,Sales,Account Executive,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,2,Sales,Amazon Operations and Planning Analyst,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,2,Sales,"Senior account executive ",Bachelor's Degree,USA,65000.00,0.00,0.00,Female
22-25,2,Sales,"Account Executive ",Bachelor's Degree,USA,88000.00,0.00,0.00,Female
22-25,2,Sales,Car sales,"Some College credit, no degree",USA,140000.00,0.00,0.00,Female
22-25,2,Sales,"Inside sales ",Bachelor's Degree,USA,46300.00,3500.00,0.00,Female
22-25,2,Sales,Sales Planner,Bachelor's Degree,USA,70000.00,4200.00,0.00,Female
22-25,2,Sales,SDR,Bachelor's Degree,USA,55000.00,10000.00,0.00,Female
22-25,2,Sales,Associats,Bachelor's Degree,USA,30000.00,17000.00,0.00,Female
22-25,2,Sales,"Business development consultant ",Bachelor's Degree,USA,60000.00,20000.00,0.00,Female
22-25,2,Sales,Sales Development Representative,Bachelor's Degree,USA,50000.00,25000.00,0.00,Female
22-25,2,Sales,"Account manager ",Bachelor's Degree,USA,50000.00,40000.00,0.00,Female
22-25,2,Sales,Account Manager,Bachelor's Degree,USA,65000.00,60000.00,0.00,Female
22-25,2,Sales,Medical device account manager,"Some College credit, no degree",USA,35000.00,0.00,0.00,Male
22-25,2,Sales,Sales Development Representative,Bachelor's Degree,USA,60000.00,0.00,0.00,Male
22-25,2,Sales,Consultant,Associate Degree,CANADA,31300.00,3800.00,0.00,Male
22-25,2,Sales,Account Manager,Bachelor's Degree,USA,35000.00,25000.00,0.00,Male
22-25,2,Sales,Sales Representative,Bachelor's Degree,USA,43000.00,110000.00,0.00,Male
22-25,2,"Sales ",Inside sales,Bachelor's Degree,USA,61000.00,0.00,0.00,Female
22-25,2,"Sales ","Account Executive ",Bachelor's Degree,USA,80000.00,6000.00,0.00,Female
22-25,2,"Sales ","Business Development Representative ",Bachelor's Degree,USA,55000.00,17000.00,0.00,Female
22-25,2,"Sales ","Inside sales manager ",Bachelor's Degree,USA,41475.20,20000.00,0.00,Female
22-25,2,Sales and Event Management,Event and Wedding Coordinator,Bachelor's Degree,USA,55000.00,3000.00,0.00,Female
22-25,2,"Sales -Insurance ",Insurance Agent,"Some College credit, no degree",USA,120000.00,0.00,0.00,Male
22-25,2,"Sales/ cUSAtomer success ","Account manager ",Bachelor's Degree,USA,60000.00,15000.00,0.00,Female
22-25,2,Sales/Marketing,CUSAtomer Service,Bachelor's Degree,USA,30000.00,0.00,0.00,Female
22-25,2,"Sanitation ","Garbage man ","High School Graduate, Diploma or the equivalent (e",USA,125000.00,0.00,0.00,Male
22-25,2,scholarly publishing,editorial associate,Bachelor's Degree,USA,38250.00,0.00,0.00,Female
22-25,2,School District,Clerk IV,Associate Degree,USA,54000.00,0.00,0.00,Male
22-25,2,"Science ",Laboratory specialist (technician),Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,2,"Science and Technology ",Account Manager,Master's Degree,USA,76000.00,33000.00,0.00,Female
22-25,2,"Scientific research ","Scientific officer ",Master's Degree,"ENGLAND ",21000.00,0.00,0.00,Female
22-25,2,Se,Wotj,Bachelor's Degree,USA,200000.00,50000.00,0.00,Male
22-25,2,Seafood,Salesman,No Schooling Completed,USA,73000.00,4000.00,0.00,Male
22-25,2,Secondary Education,Student Advisor,Bachelor's Degree,USA,38000.00,0.00,0.00,Female
22-25,2,Security,Penetration Tester,Bachelor's Degree,AUSTRALIA,115000.00,11000.00,0.00,Male
22-25,2,"Security recruitment ","Recruiter ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,2,"Semiconductor ","Mechanical Engineer ",Bachelor's Degree,USA,75000.00,6000.00,0.00,Male
22-25,2,Semiconductors,Engineer,Bachelor's Degree,USA,92000.00,11000.00,0.00,Male
22-25,2,SEO B2B Copywriting & Digital Marketing,Junior Digital Marketing Strategist,Bachelor's Degree,USA,83200.00,0.00,0.00,Female
22-25,2,Service,Civic Leadership and Engagement Coordinator,Bachelor's Degree,USA,18000.00,0.00,0.00,Female
22-25,2,"Service indUSAtry ",Assistant Manager,Bachelor's Degree,USA,58000.00,0.00,0.00,Female
22-25,2,Sewing Machines & Notions (Retail),Digital Marketing Specialist,Bachelor's Degree,USA,40000.00,500.00,0.00,Female
22-25,2,Sex work,"Karaoke hostess ",Bachelor's Degree,USA,110000.00,0.00,0.00,Female
22-25,2,Sex Work,Stripper,Bachelor's Degree,CANADA,250000.00,0.00,0.00,Female
22-25,2,Shared Services,"Product Instruction Handbook Coordinator ",Bachelor's Degree,USA,40950.00,0.00,0.00,Female
22-25,2,Shoe Production,Product Associate,Bachelor's Degree,USA,55000.00,0.00,0.00,Female
22-25,2,Similation,Software Developer,Bachelor's Degree,USA,68000.00,1000.00,0.00,Male
22-25,2,Skin Care,Packaging Scientist,Bachelor's Degree,USA,88000.00,0.00,0.00,Male
22-25,2,Small Business Owner,Owner,Master's Degree,USA,150000.00,0.00,0.00,Female
22-25,2,Social Media,Social Media Manager,Bachelor's Degree,USA,28000.00,0.00,0.00,Female
22-25,2,Social Media,Social Media Associate,Bachelor's Degree,USA,45000.00,0.00,0.00,Female
22-25,2,Social media,"Social media manager ",Bachelor's Degree,USA,72000.00,0.00,0.00,Female
22-25,2,Social Media,Social Media Manager,Bachelor's Degree,GUATEMALA,15000.00,1000.00,0.00,Female
22-25,2,Social Media,Senior Account Consultant-Digital Media,Bachelor's Degree,USA,41600.00,4000.00,0.00,Female
22-25,2,"Social Media ","Account Manager ",Bachelor's Degree,USA,55000.00,0.00,0.00,Female
22-25,2,"Social Media ","Content Specialist ",Bachelor's Degree,USA,31000.00,0.00,0.00,Female
22-25,2,"Social Media - Major Tech Company ","Publishing Assistant ",Bachelor's Degree,USA,68000.00,0.00,0.00,Female
22-25,2,Social Media/Digital Marketing,Organic Social Strategist,Bachelor's Degree,USA,65000.00,0.00,0.00,Female
22-25,2,"Social service ","Service coordinator ",Bachelor's Degree,USA,44000.00,0.00,0.00,Female
22-25,2,Social Services,Homeless Case Manager,"Some College credit, no degree",USA,40000.00,0.00,0.00,Female
22-25,2,Social services,Outreach Advocate,Bachelor's Degree,USA,41500.00,0.00,0.00,Female
22-25,2,Social Services,Social Worker,Master's Degree,USA,43000.00,0.00,0.00,Female
22-25,2,Social services,Care Manager,Master's Degree,USA,50000.00,0.00,0.00,Female
22-25,2,Social services,High risk youth worker,Bachelor's Degree,CANADA,52000.00,0.00,0.00,Female
22-25,2,social services,Residential care counselor,Bachelor's Degree,USA,22000.00,0.02,0.00,Female
22-25,2,Social Services,Child Welfare Specialist,Bachelor's Degree,USA,35000.00,500.00,0.00,Female
22-25,2,Social Services,Victim Advocate,Master's Degree,USA,34000.00,700.00,0.00,Female
22-25,2,"Social services ","Resident service coordinator ",Bachelor's Degree,USA,40000.00,0.00,0.00,Female
22-25,2,"Social Services ",Social Worker,Master's Degree,USA,40500.00,0.00,0.00,Female
22-25,2,"social services ","case manager ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,2,"Social services ",Hospital social worker,Master's Degree,USA,70000.00,0.00,0.00,Female
22-25,2,Social Services - Psychiatric Hospital,Social Worker,Master's Degree,USA,55000.00,0.00,0.00,Female
22-25,2,Social Work,Case Manager,Bachelor's Degree,USA,37440.00,0.00,0.00,Female
22-25,2,Social work,Social Worker,Bachelor's Degree,GERMANY,38400.00,0.00,0.00,Female
22-25,2,Social Work,Social Worker,Master's Degree,USA,40000.00,0.00,0.00,Female
22-25,2,Social Work,"Case Manager Supervisor ",Bachelor's Degree,USA,40000.00,0.00,0.00,Female
22-25,2,Social Work,Outreach Worker,Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,2,Social work,"Program Manager ",Master's Degree,USA,50000.00,0.00,0.00,Female
22-25,2,Social Work,"Rental Assistance Specialist ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,2,Social Work,Psychiatric Social Worker,Master's Degree,USA,55000.00,0.00,0.00,Female
22-25,2,Social Work,Care Coordinator,Master's Degree,USA,65000.00,0.00,0.00,Female
22-25,2,Social work,School social worker,Master's Degree,USA,35000.00,500.00,0.00,Female
22-25,2,Social Work,HoUSAing Caseworker,"Some College credit, no degree",USA,39000.00,20000.00,0.00,Female
22-25,2,"Social work ","Street Outreach Case Manager/ Coordinator ",Bachelor's Degree,USA,26000.00,0.00,0.00,Female
22-25,2,"Social Work ","Foster Care Specialist ",Bachelor's Degree,USA,35000.00,0.00,0.00,Female
22-25,2,"Social work ","Child protection ",Master's Degree,AUSTRALIA,72000.00,0.00,0.00,Female
22-25,2,"Social work ","Child welfare specialist ",Bachelor's Degree,USA,38000.00,200.00,0.00,Female
22-25,2,Social work/nonprofits,Homeless Coordinator,Master's Degree,USA,42500.00,0.00,0.00,Female
22-25,2,Software,QA Engineer,"High School Graduate, Diploma or the equivalent (e",USA,25000.00,0.00,0.00,Female
22-25,2,Software,Developer,BachelorsDegree,CANADA,52000.00,0.00,0.00,Female
22-25,2,Software,Softwareengineerintern,"SomeCollegecredit,nodegree",AUSTRALIA,55000.00,0.00,0.00,Female
22-25,2,Software,BDR,Bachelor's Degree,CANADA,67500.00,0.00,0.00,Female
22-25,2,Software,Software engineer,Bachelor's Degree,USA,78000.00,0.00,0.00,Female
22-25,2,Software,Sr. Machine Learning Engineer,Bachelor's Degree,USA,90000.00,0.00,0.00,Female
22-25,2,Software,Backend and Data Software Engineer,Bachelor's Degree,USA,136000.00,0.00,0.00,Female
22-25,2,Software,Graduate Consulting Analyst,Bachelor's Degree,USA,69000.00,0.05,0.00,Female
22-25,2,Software,Technical Services Support Specialist,Bachelor's Degree,USA,54500.00,1500.00,0.00,Female
22-25,2,Software,Consultant/Programmer,Bachelor's Degree,USA,90000.00,3000.00,0.00,Female
22-25,2,Software,Business Analyst,Bachelor's Degree,CANADA,60000.00,5000.00,0.00,Female
22-25,2,Software,Field marketing associate,Bachelor's Degree,CANADA,60000.00,6000.00,0.00,Female
22-25,2,Software,Recruiter,Bachelor's Degree,USA,65000.00,6000.00,0.00,Female
22-25,2,Software,"Marketing Operations Specialist ",Bachelor's Degree,USA,78000.00,10000.00,0.00,Female
22-25,2,software,software engineer,Bachelor's Degree,USA,108000.00,10800.00,0.00,Female
22-25,2,Software,Consultant,Bachelor's Degree,USA,97500.00,14000.00,0.00,Female
22-25,2,Software,Business Development Associate,Associate Degree,USA,32000.00,15000.00,0.00,Female
22-25,2,Software,Business Development Representative,Bachelor's Degree,USA,60000.00,30000.00,0.00,Female
22-25,2,Software,"Account executive ",Bachelor's Degree,USA,60000.00,60000.00,0.00,Female
22-25,2,Software,Software Testing Team Lead,Associate Degree,USA,56000.00,0.00,0.00,Male
22-25,2,Software,Test Consultant,Bachelor's Degree,USA,75600.00,0.00,0.00,Male
22-25,2,Software,Full stack developer,Bachelor's Degree,USA,130000.00,0.00,0.00,Male
22-25,2,Software,"Developer ",Bachelor's Degree,USA,61250.00,1000.00,0.00,Male
22-25,2,Software,Software Engineer,Bachelor's Degree,USA,64000.00,1000.00,0.00,Male
22-25,2,software,software engineer,Bachelor's Degree,ENGLAND,34600.00,3460.00,0.00,Male
22-25,2,Software,Software test engineer,Bachelor's Degree,USA,103000.00,5000.00,0.00,Male
22-25,2,Software,Program Manager,Bachelor's Degree,USA,95000.00,6000.00,0.00,Male
22-25,2,Software,Product Manager,Bachelor's Degree,USA,140000.00,21000.00,0.00,Male
22-25,2,Software,Software engineer,Bachelor's Degree,USA,84000.00,10000.00,0.00,Non-Binary
22-25,2,Software,"Software Engineer ",Bachelor's Degree,USA,75000.00,0.00,0.00,Prefer Not
22-25,2,"software ","Sales ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,2,"Software ","Software Engineer ",Bachelor's Degree,USA,67000.00,0.00,0.00,Female
22-25,2,"Software ","Account Executive ",Bachelor's Degree,USA,95000.00,0.00,0.00,Female
