Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
30-33,8,"Pharmaceutical sales ","Senior territory manager ",Bachelor's Degree,USA,92000.00,65000.00,0.00,Female
30-33,8,Medical,Sales Director,Bachelor's Degree,USA,82500.00,70000.00,0.00,Female
30-33,8,Software,Strategic CSM,Bachelor's Degree,USA,110000.00,70000.00,0.00,Female
30-33,8,"Tech, self driving cars",Supply Chain,Bachelor's Degree,USA,175000.00,70000.00,0.00,Female
30-33,8,Finance,IT BUSAiness Partner,Bachelor's Degree,USA,200000.00,75000.00,0.00,Female
30-33,8,"Recruiting ","Recruiting Manager ",Bachelor's Degree,USA,80000.00,80000.00,0.00,Female
30-33,8,"Pharmaceutical ",Specialty district sales manager,Bachelor's Degree,USA,122000.00,80000.00,0.00,Female
30-33,8,Tech,Account Executive (Sales),Bachelor's Degree,USA,138000.00,83000.00,0.00,Female
30-33,8,"Tech ","Marketing project manager ",Bachelor's Degree,USA,102500.00,85000.00,0.00,Female
30-33,8,"Attorney ","Trial attorney ",Doctorate Degree,USA,50000.00,100000.00,0.00,Female
30-33,8,AdTech,VP of Client Development/Sales,Bachelor's Degree,USA,130000.00,100000.00,0.00,Female
30-33,8,"Retail ","Manager ",Bachelor's Degree,USA,800000.00,100000.00,0.00,Female
30-33,8,Attorney,"Attorney ",Doctorate Degree,USA,108000.00,100000.00,0.00,Female
30-33,8,Tech,Client Partner,Bachelor's Degree,USA,180000.00,120000.00,0.00,Female
30-33,8,Finance,Managing Director,Bachelor's Degree,USA,230000.00,175000.00,0.00,Female
30-33,8,Financial Services,Vice President,Bachelor's Degree,USA,175000.00,250000.00,0.00,Female
30-33,8,Science,Laboratory Technician,Bachelor's Degree,ENGLAND,19500.00,0.00,0.00,Male
30-33,8,Higher education,"Alumni and Donor Relations ",Bachelor's Degree,USA,32000.00,0.00,0.00,Male
30-33,8,"Telecomunicaciones ","Logistics Specialist ","High School Graduate, Diploma or the equivalent (e",USA,41500.00,0.00,0.00,Male
30-33,8,Education,Teacher,Bachelor's Degree,CANADA,48000.00,0.00,0.00,Male
30-33,8,Electric Co-op,Member Servoce Rep,Associate Degree,USA,48000.00,0.00,0.00,Male
30-33,8,Healthcare,Scheduling Coordinator,"Some College credit, no degree",USA,49000.00,0.00,0.00,Male
30-33,8,Healthcare IT,Delivery Consultant,Bachelor's Degree,USA,52000.00,0.00,0.00,Male
30-33,8,Education,Teacher,Master's Degree,USA,54000.00,0.00,0.00,Male
30-33,8,Software,"Program Management Coordinator ",Bachelor's Degree,USA,55000.00,0.00,0.00,Male
30-33,8,"Education ",Teacher,Master's Degree,USA,57000.00,0.00,0.00,Male
30-33,8,CUSAtomer service,Client Advocate,Bachelor's Degree,USA,57500.00,0.00,0.00,Male
30-33,8,Education,"Teacher ",Master's Degree,USA,58000.00,0.00,0.00,Male
30-33,8,Healthcare,Flight Paramedic,Bachelor's Degree,USA,59650.00,0.00,0.00,Male
30-33,8,Marketing,Marketing Specialist,Bachelor's Degree,USA,61000.00,0.00,0.00,Male
30-33,8,Education,N/A,Master's Degree,USA,65000.00,0.00,0.00,Male
30-33,8,Logistics,Analyst,Associate Degree,USA,66000.00,0.00,0.00,Male
30-33,8,"Hospitality ",Associate Director of Events,Master's Degree,USA,67000.00,0.00,0.00,Male
30-33,8,"Publishing ","Editor ",Master's Degree,USA,70000.00,0.00,0.00,Male
30-33,8,WarehoUSAe,"WarehoUSAe manager ",No Schooling Completed,USA,70000.00,0.00,0.00,Male
30-33,8,Fitness/socialmedia,Instructor,"HighSchoolGraduate,Diplomaortheequivalent(e.g.GED)",USA,70000.00,0.00,0.00,Male
30-33,8,Health insurance,Public health analyst,Bachelor's Degree,USA,71000.00,0.00,0.00,Male
30-33,8,Entertainment/ Marketing,"Events Manager ",Bachelor's Degree,USA,75000.00,0.00,0.00,Male
30-33,8,Consumer goods,Digital Marketing Manager,Bachelor's Degree,USA,75000.00,0.00,0.00,Male
30-33,8,Food processing,Senior accountant,Bachelor's Degree,USA,77000.00,0.00,0.00,Male
30-33,8,"Government ","Analyst ",Bachelor's Degree,USA,78000.00,0.00,0.00,Male
30-33,8,College Athletics,Assistant Director of Marketing,Bachelor's Degree,USA,80000.00,0.00,0.00,Male
30-33,8,Healthcare,"Financial Analyst ",Bachelor's Degree,USA,80000.00,0.00,0.00,Male
30-33,8,Hospitality,Restaurant General Manager,"Some College credit, no degree",USA,80000.00,0.00,0.00,Male
30-33,8,Tech,It systems administrator,Associate Degree,USA,80000.00,0.00,0.00,Male
30-33,8,"Design and Construction ","Senior Interior Design ",Bachelor's Degree,AUSTRALIA,83000.00,0.00,0.00,Male
30-33,8,"Cybersecurity training ","Cybersecurity training and awareness coordinator ",Bachelor's Degree,USA,85000.00,0.00,0.00,Male
30-33,8,Healthcare,Department Manager,Bachelor's Degree,USA,85000.00,0.00,0.00,Male
30-33,8,N/A,N/A,Bachelor's Degree,USA,85000.00,0.00,0.00,Male
30-33,8,building maintenance/repair,"HVAC service technician ",Associate Degree,USA,87000.00,0.00,0.00,Male
30-33,8,JewelryWholesaler,VPofSales,BachelorsDegree,USA,95000.00,0.00,0.00,Male
30-33,8,"Philanthropy ",N/A,Master's Degree,USA,96000.00,0.00,0.00,Male
30-33,8,IT,Sr Server Engineer,"Trade, Technical, Vocational Training",USA,98000.00,0.00,0.00,Male
30-33,8,Finance,"Head of sales ",Bachelor's Degree,USA,100000.00,0.00,0.00,Male
30-33,8,Engineering,Engineer,Bachelor's Degree,USA,104000.00,0.00,0.00,Male
30-33,8,Tech,"Senior Web Developer ","Some College credit, no degree",USA,105000.00,0.00,0.00,Male
30-33,8,Advertising,Media planning supervisor,Bachelor's Degree,USA,105000.00,0.00,0.00,Male
30-33,8,Maritime,Second Mate,Bachelor's Degree,USA,110000.00,0.00,0.00,Male
30-33,8,"Tech ","HR Program Manager ",Bachelor's Degree,USA,110000.00,0.00,0.00,Male
30-33,8,Material Handling,Senior Software Engineer,Bachelor's Degree,USA,110000.00,0.00,0.00,Male
30-33,8,"Media ",Sports Editor,Bachelor's Degree,USA,115000.00,0.00,0.00,Male
30-33,8,Manufacturing,Senior Analyst,Master's Degree,USA,115000.00,0.00,0.00,Male
30-33,8,Healthcare,MRI technologist,Bachelor's Degree,USA,120000.00,0.00,0.00,Male
30-33,8,Payroll,Software engineer,Bachelor's Degree,USA,125000.00,0.00,0.00,Male
30-33,8,Advertising,Executive digital producer,Bachelor's Degree,USA,125000.00,0.00,0.00,Male
30-33,8,Pharmaceutical,Study Manager,Bachelor's Degree,USA,125000.00,0.00,0.00,Male
30-33,8,Real Estate,Real Estate Agent,Bachelor's Degree,USA,125000.00,0.00,0.00,Male
30-33,8,Economic Development,President & CEO,Bachelor's Degree,USA,130000.00,0.00,0.00,Male
30-33,8,IT,Software Development Engineer,Master's Degree,USA,145000.00,0.00,0.00,Male
30-33,8,"Gravestone ","Stone Mason ",Bachelor's Degree,USA,150000.00,0.00,0.00,Male
30-33,8,Finance Tech,Senior SDET,Bachelor's Degree,USA,150000.00,0.00,0.00,Male
30-33,8,Tech,Growth analyst,Master's Degree,USA,155000.00,0.00,0.00,Male
30-33,8,Technology,Sr Product Manager,Master's Degree,USA,161000.00,0.00,0.00,Male
30-33,8,Healthcare Technology,"Senior Manager, Strategy",Bachelor's Degree,USA,170000.00,0.00,0.00,Male
30-33,8,SaaS,Director of Engineering,"Some College credit, no degree",USA,225000.00,0.00,0.00,Male
30-33,8,"Marketing, Innovation",Director,Bachelor's Degree,USA,260000.00,0.00,0.00,Male
30-33,8,Mortgage,Loan Originator,Bachelor's Degree,USA,400000.00,0.00,0.00,Male
30-33,8,"Asset Managment ",CEO/Co-founder,Master's Degree,USA,NULL,0.00,0.00,Male
30-33,8,Travel,Director of strategic accounts,Bachelor's Degree,USA,93500.00,0.00,0.00,Male
30-33,8,"Manufacturing ","Director, Finance Systems",Master's Degree,USA,142500.00,0.00,0.00,Male
30-33,8,"Food Distributor ",Marketing Manager,"Some College credit, no degree",USA,63000.00,0.10,0.00,Male
30-33,8,CPG,Brand Manager,Bachelor's Degree,USA,107000.00,0.10,0.00,Male
30-33,8,Healthcare Tech,Software engineer,Bachelor's Degree,USA,130000.00,0.10,0.00,Male
30-33,8,Healthcare,N/A,Master's Degree,USA,131000.00,0.10,0.00,Male
30-33,8,Marketing,Head of strategy,Master's Degree,CANADA,170000.00,0.10,0.00,Male
30-33,8,Chemistry,Lead Chemist,Bachelor's Degree,USA,48000.00,100.00,0.00,Male
30-33,8,"Medical field ","Surgical tech ","Trade, Technical, Vocational Training",USA,65000.00,200.00,0.00,Male
30-33,8,Dental,"Dental assistant ",Associate Degree,USA,40000.00,300.00,0.00,Male
30-33,8,"Government ","Airport Operations Supervisor ",Bachelor's Degree,USA,120000.00,400.00,0.00,Male
30-33,8,"Healthcare administration ",Account manager,Master's Degree,USA,176800.00,1000.00,0.00,Male
30-33,8,"Aerospace ",Wiring Engineer,Bachelor's Degree,USA,82000.00,2000.00,0.00,Male
30-33,8,AgTech,Product Manager,"Trade, Technical, Vocational Training",USA,108000.00,3000.00,0.00,Male
30-33,8,Supply Chain,Account Manager,Master's Degree,USA,83500.00,3500.00,0.00,Male
30-33,8,Video game,Senior software y,Bachelor's Degree,USA,81750.00,4000.00,0.00,Male
30-33,8,Hospitality,Food and Beverage Director,Bachelor's Degree,USA,95000.00,4000.00,0.00,Male
30-33,8,"SUSAtainability ","Consultant ",Bachelor's Degree,USA,72000.00,4500.00,0.00,Male
30-33,8,"Advertising ",Campaign Manager,Associate Degree,CANADA,70000.00,5000.00,0.00,Male
30-33,8,"Entertainment ",Digital Ops,Bachelor's Degree,USA,74000.00,5000.00,0.00,Male
30-33,8,Marketing,"Digital Marketing manager ",Bachelor's Degree,USA,85000.00,5000.00,0.00,Male
30-33,8,Banking,Sr. BUSAiness Analyst,Master's Degree,USA,86000.00,5000.00,0.00,Male
30-33,8,Insurance,Project Manager,Bachelor's Degree,USA,90000.00,5000.00,0.00,Male
30-33,8,Science/Technology,Dual Beam Team Leader,Bachelor's Degree,USA,120000.00,5000.00,0.00,Male
30-33,8,Bank Regulation,National Bank Examiner,Bachelor's Degree,USA,140000.00,6000.00,0.00,Male
30-33,8,Fintech,Sr third party risk analyst,Bachelor's Degree,USA,100000.00,6000.00,0.00,Male
30-33,8,Legal Recruiting,"Manager of Associate Recruiting ",Bachelor's Degree,USA,105000.00,6500.00,0.00,Male
30-33,8,Financial Services,BUSAiness Process Analyst,Master's Degree,USA,68000.00,6800.00,0.00,Male
30-33,8,Food and Beverage,Cuatomer Service Leader,Bachelor's Degree,USA,62000.00,7000.00,0.00,Male
30-33,8,"Tax ","Sr Tax analyst ",Master's Degree,USA,81000.00,7000.00,0.00,Male
30-33,8,Financial services,Analytics Manager,Bachelor's Degree,USA,83000.00,7000.00,0.00,Male
30-33,8,Accounting,Audit Senior Manager,Master's Degree,USA,136000.00,7000.00,0.00,Male
30-33,8,"Pharmaceuticals ","EHS Manager ",Master's Degree,USA,92000.00,7500.00,0.00,Male
30-33,8,Data Security,Application Expert,Bachelor's Degree,USA,77000.00,7700.00,0.00,Male
30-33,8,Architecture,Project Architect,Master's Degree,USA,88000.00,8000.00,0.00,Male
30-33,8,Engineering,Senior Automation Engineer,Bachelor's Degree,USA,130000.00,8000.00,0.00,Male
30-33,8,"Electrical ",Cs,"High School Graduate, Diploma or the equivalent (e",USA,210000.00,9870.00,0.00,Male
30-33,8,"Personal assistant ","Personal assistant ",Bachelor's Degree,USA,60000.00,10000.00,0.00,Male
30-33,8,"Engineering ",Civil enginneer,Bachelor's Degree,USA,85000.00,10000.00,0.00,Male
30-33,8,Insurance,Accountant,Bachelor's Degree,USA,100000.00,10000.00,0.00,Male
30-33,8,Tech,Mechanical engineer,Bachelor's Degree,USA,114000.00,10000.00,0.00,Male
30-33,8,Finance,Accounting Manager,Master's Degree,USA,120000.00,10000.00,0.00,Male
30-33,8,"Software ","Senior product manager ",Master's Degree,USA,125000.00,10000.00,0.00,Male
30-33,8,Consulting,Pricing manager,Bachelor's Degree,USA,138500.00,10000.00,0.00,Male
30-33,8,Tech,Lead UI / UX Designer,Bachelor's Degree,ITALY,140000.00,10000.00,0.00,Male
30-33,8,Tech,UI / UX Designer,Bachelor's Degree,USA,140000.00,10000.00,0.00,Male
30-33,8,Real Estate,Appraiser,Bachelor's Degree,USA,152000.00,10000.00,0.00,Male
30-33,8,Retail,"Sr. Project Manager ",Master's Degree,USA,120000.00,12000.00,0.00,Male
30-33,8,Information Technology,Sr System Admin,Bachelor's Degree,USA,135000.00,13000.00,0.00,Male
30-33,8,"Real Estate Development ","Residential Operations - Design Director ",Master's Degree,USA,98000.00,14000.00,0.00,Male
30-33,8,"Advertising ","Paid Search Director ",Bachelor's Degree,USA,140000.00,14000.00,0.00,Male
30-33,8,"Manufacturing ",Learning and Development Coordinator,Master's Degree,USA,65000.00,15000.00,0.00,Male
30-33,8,Healthtech,Manager,Bachelor's Degree,USA,92000.00,15000.00,0.00,Male
30-33,8,Insurance,Senior Underwriter,Bachelor's Degree,USA,95000.00,15000.00,0.00,Male
30-33,8,Supply,Sr. Buyer,Bachelor's Degree,USA,108200.00,15000.00,0.00,Male
30-33,8,"Finance ",PMO,Bachelor's Degree,USA,160000.00,15000.00,0.00,Male
30-33,8,Financial Services,Sr Product Manager,Bachelor's Degree,USA,142000.00,16000.00,0.00,Male
30-33,8,Transportation,Truck Driver,"Some College credit, no degree",USA,93000.00,17000.00,0.00,Male
30-33,8,Pharmaceutical R&D,Senior Scientist,Professional Degree,USA,134000.00,17000.00,0.00,Male
30-33,8,"Food Manufacturing ",Sales,Bachelor's Degree,USA,126000.00,18500.00,0.00,Male
30-33,8,Banking,Analyst,Bachelor's Degree,CANADA,68000.00,20000.00,0.00,Male
30-33,8,"Financial services ","Sr analysis ",Master's Degree,USA,88000.00,20000.00,0.00,Male
30-33,8,Technology,CUSAtomer Success Manager,Bachelor's Degree,USA,95000.00,20000.00,0.00,Male
30-33,8,Legal Services,Project Manager,Bachelor's Degree,USA,100000.00,20000.00,0.00,Male
30-33,8,Biotech,Sr manager,Master's Degree,USA,135000.00,20000.00,0.00,Male
30-33,8,Manufacturing,Tax Controller,Master's Degree,USA,135000.00,20000.00,0.00,Male
30-33,8,Construction,"Assistant superintendent ",Bachelor's Degree,USA,140000.00,20000.00,0.00,Male
30-33,8,Online Media,"Director of marketing ",Bachelor's Degree,USA,140000.00,20000.00,0.00,Male
30-33,8,"Technology ","VP of Marketing ",Bachelor's Degree,USA,145000.00,20000.00,0.00,Male
30-33,8,Consulting,Manager,Bachelor's Degree,CANADA,150000.00,20000.00,0.00,Male
30-33,8,"Internet ","Senior Product Manager ",Master's Degree,USA,220000.00,20000.00,0.00,Male
30-33,8,"Advertising ",Art Director,Bachelor's Degree,USA,125000.00,21000.00,0.00,Male
30-33,8,Manufacturing,BUSAiness Intelligence Manager,Master's Degree,USA,150000.00,22500.00,0.00,Male
30-33,8,Construction,Journeyman Electrician,"Trade, Technical, Vocational Training",USA,85000.00,24000.00,0.00,Male
30-33,8,Tech,Senior Product Designer,Master's Degree,USA,158000.00,24000.00,0.00,Male
30-33,8,Healthcare,N/A,Bachelor's Degree,USA,145000.00,24200.00,0.00,Male
30-33,8,"Technology ","Data Scientist ",Master's Degree,USA,140000.00,25000.00,0.00,Male
30-33,8,CPG,Senior eCommerce Manager,Bachelor's Degree,USA,147000.00,25000.00,0.00,Male
30-33,8,Software Consulting,Solutions Architect,Bachelor's Degree,USA,150000.00,25000.00,0.00,Male
30-33,8,Financial Services,VP - BUSAiness Management,Bachelor's Degree,USA,165000.00,25000.00,0.00,Male
30-33,8,Tech,VP of Product,Master's Degree,USA,210000.00,25000.00,0.00,Male
30-33,8,Accounting,CFO,Bachelor's Degree,USA,225000.00,25000.00,0.00,Male
30-33,8,FMCG,Senior Media Manager,Bachelor's Degree,AUSTRALIA,167475.00,26796.00,0.00,Male
30-33,8,Technology,Director of Analytics,Bachelor's Degree,USA,195000.00,29250.00,0.00,Male
30-33,8,"Marketing ",Director of Marketing,Bachelor's Degree,CANADA,120000.00,30000.00,0.00,Male
30-33,8,Tech,Solution architect,Bachelor's Degree,USA,140000.00,30000.00,0.00,Male
30-33,8,Tech,Senior UX designer,Bachelor's Degree,USA,150000.00,30000.00,0.00,Male
30-33,8,Accountin,"Transaction Advisory Senior Manager ",Bachelor's Degree,USA,165000.00,30000.00,0.00,Male
30-33,8,Tech,Solutions Engineer,Bachelor's Degree,CANADA,135000.00,35000.00,0.00,Male
30-33,8,Supply chain,Sr supply chain optimization program manager,Bachelor's Degree,USA,125000.00,37500.00,0.00,Male
30-33,8,N/A,Director of Technology,Bachelor's Degree,USA,190000.00,40000.00,0.00,Male
30-33,8,Biotech,Director,Master's Degree,USA,215000.00,40000.00,0.00,Male
30-33,8,Technology,Senior Principal Engineer,Bachelor's Degree,USA,210000.00,42000.00,0.00,Male
30-33,8,Finance,N/A,Bachelor's Degree,USA,375000.00,45000.00,0.00,Male
30-33,8,Law,Lawyer,Doctorate Degree,USA,195000.00,50000.00,0.00,Male
30-33,8,Commercial Real Estate Tech,"sales manager ",Bachelor's Degree,USA,90000.00,60000.00,0.00,Male
30-33,8,Sales (tech),"Vice President ",Bachelor's Degree,USA,167000.00,60000.00,0.00,Male
30-33,8,Tech,Sr. Solutions Engineer,Master's Degree,USA,180000.00,60000.00,0.00,Male
30-33,8,Aerospace,Astronaut,Professional Degree,USA,750000.00,65000.00,0.00,Male
30-33,8,Banking,Vice President,Bachelor's Degree,USA,175000.00,75000.00,0.00,Male
30-33,8,Tech,Product Manager,Master's Degree,USA,155000.00,80000.00,0.00,Male
30-33,8,Software Sales,Sales,Bachelor's Degree,USA,138000.00,90000.00,0.00,Male
30-33,8,Finance,Software Engineer,Bachelor's Degree,USA,200000.00,100000.00,0.00,Male
30-33,8,"Consulting ","Senior manager ",Master's Degree,USA,210000.00,100000.00,0.00,Male
30-33,8,"Management consulting ","Partner ",Master's Degree,USA,540800.00,100000.00,0.00,Male
30-33,8,Technology,"senior firmware engineer ",Master's Degree,USA,130000.00,130000.00,0.00,Male
30-33,8,Finance,Private banker,Master's Degree,AUSTRALIA,140000.00,150000.00,0.00,Male
30-33,8,Software,"Account Executive ","Some College credit, no degree",USA,65000.00,275000.00,0.00,Male
30-33,8,"HoUSAing sales ","General manager ",Bachelor's Degree,USA,40000.00,500000.00,0.00,Male
30-33,8,Tech,"Senior analyst ",Bachelor's Degree,USA,103300.00,0.06,0.00,Non-Binary
30-33,8,TV,Production Coordinator,Bachelor's Degree,USA,99000.00,0.00,0.00,Prefer Not
30-33,8,Education,"Assistant Director ",Master's Degree,USA,85000.00,3000.00,0.00,Prefer Not
30-33,8,Design,Creative technologist/product designer,Bachelor's Degree,USA,180800.00,15000.00,0.00,Prefer Not
30-33,8,"Penitentiary ",Nurse,"High School Graduate, Diploma or the equivalent (e",USA,50000.00,0.00,0.00,Prefer Not
30-33,8,Tech,Client Solutions Manager,Bachelor's Degree,USA,140000.00,36000.00,0.00,Prefer Not
30-33,9,"Telemedicine ","Executive Assistant ",Bachelor's Degree,USA,36000.00,0.00,0.00,Female
30-33,9,Healthcare,"Administrative Assistant ",Associate Degree,USA,37440.00,0.00,0.00,Female
30-33,9,"Pharmacy ",Lead pharmacy tech,"Some College credit, no degree",USA,42500.00,0.00,0.00,Female
30-33,9,"Property Management ","Accounting ",Bachelor's Degree,USA,43000.00,0.00,0.00,Female
30-33,9,Social Work,Nonprofit Program Manager,Master's Degree,USA,43000.00,0.00,0.00,Female
30-33,9,Publishing Media,CS Rep,Bachelor's Degree,USA,45000.00,0.00,0.00,Female
30-33,9,Law,Law clerk,Bachelor's Degree,USA,46000.00,0.00,0.00,Female
30-33,9,Marketing,"Marketing Manager ",Bachelor's Degree,USA,46000.00,0.00,0.00,Female
30-33,9,Graphic Designer,"Production designer ",Associate Degree,USA,47000.00,0.00,0.00,Female
30-33,9,"Medical ","Medical assistant ","Trade, Technical, Vocational Training",USA,47904.00,0.00,0.00,Female
30-33,9,Higher Education,Program Manager,Master's Degree,USA,48800.00,0.00,0.00,Female
30-33,9,Education,"Elementary teacher ",Bachelor's Degree,USA,49000.00,0.00,0.00,Female
30-33,9,MUSAic,Digital Community Manager,Bachelor's Degree,USA,49500.00,0.00,0.00,Female
30-33,9,Tech,Head of CRM,Bachelor's Degree,SPAIN,50000.00,0.00,0.00,Female
30-33,9,"Higher Education ","Program Manager ",Master's Degree,USA,50000.00,0.00,0.00,Female
30-33,9,Mental Health,Quality Performance Manager,Bachelor's Degree,USA,50000.00,0.00,0.00,Female
30-33,9,"Human Services ","Child Advocate Lead Instructor ",Bachelor's Degree,USA,50190.00,0.00,0.00,Female
30-33,9,"Education ",Teacher,Bachelor's Degree,IRELAND,52000.00,0.00,0.00,Female
30-33,9,Education,Associate in research,Master's Degree,USA,52000.00,0.00,0.00,Female
30-33,9,CUSAtomer service,Senior cUSAtomer service rep,"High School Graduate, Diploma or the equivalent (e",USA,53000.00,0.00,0.00,Female
30-33,9,"Financial ","Financial Analyst ",Bachelor's Degree,CANADA,54000.00,0.00,0.00,Female
30-33,9,Emergency communications,"Senior certified dispatcher ","High School Graduate, Diploma or the equivalent (e",USA,54000.00,0.00,0.00,Female
30-33,9,Television/Media,Graphic Designer,Bachelor's Degree,USA,54000.00,0.00,0.00,Female
30-33,9,Higher Education,Executive Assistant,Associate Degree,USA,56000.00,0.00,0.00,Female
30-33,9,Healthcare,Certified Surgical Technologist,Associate Degree,USA,56250.00,0.00,0.00,Female
30-33,9,Corporate Wellness,"Program manager ",Bachelor's Degree,USA,57000.00,0.00,0.00,Female
30-33,9,Tech,CUSAtomer Success Associate,Bachelor's Degree,USA,57500.00,0.00,0.00,Female
30-33,9,Teaching,Special Education Reading Teacher,Master's Degree,USA,58000.00,0.00,0.00,Female
30-33,9,Banking,Client Specialist II,Associate Degree,USA,59000.00,0.00,0.00,Female
30-33,9,Communications,Account Supervisor,Master's Degree,USA,60000.00,0.00,0.00,Female
30-33,9,"Food servce ",Catering manager,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
30-33,9,"Higher education ",Assistant Director of Graduate Marketing and Recru,Master's Degree,USA,60000.00,0.00,0.00,Female
30-33,9,Retail,"Executive Assistant/Office Coordinator ",Bachelor's Degree,USA,60000.00,0.00,0.00,Female
30-33,9,Insurance,Insurance AdjUSAter,Bachelor's Degree,USA,60500.00,0.00,0.00,Female
30-33,9,"Local government ","Microbiologist ",Bachelor's Degree,USA,61000.00,0.00,0.00,Female
30-33,9,"Landscape architecture ",Landscape architect,Bachelor's Degree,USA,61000.00,0.00,0.00,Female
30-33,9,Retail,Talent Acquisition Specialist (recruiter),Bachelor's Degree,USA,62000.00,0.00,0.00,Female
30-33,9,Government/Investigations,Compliance,Bachelor's Degree,USA,62500.00,0.00,0.00,Female
30-33,9,Education Technology,"Trainer ",Master's Degree,USA,64000.00,0.00,0.00,Female
30-33,9,"Education ","Instructional Coach ",Master's Degree,USA,64593.00,0.00,0.00,Female
30-33,9,"IndUSAtrial Equipment ",Marketing Lead,"Some College credit, no degree",CANADA,65000.00,0.00,0.00,Female
30-33,9,Good Production,Human Resources Manager,"Some College credit, no degree",USA,65000.00,0.00,0.00,Female
30-33,9,"Journalism ","Senior visual journalist ",Bachelor's Degree,USA,65000.00,0.00,0.00,Female
30-33,9,Medical Billing,Revenue Cycle Manager,Bachelor's Degree,USA,67000.00,0.00,0.00,Female
30-33,9,Healthcare,"Registered Nurse ",Associate Degree,USA,67392.00,0.00,0.00,Female
30-33,9,Insurance,Financial analyst,Bachelor's Degree,USA,69000.00,0.00,0.00,Female
30-33,9,Real Estate,HR Generalist,Bachelor's Degree,USA,70000.00,0.00,0.00,Female
30-33,9,Academia,Assistant Professor,Doctorate Degree,USA,70000.00,0.00,0.00,Female
30-33,9,Education,Manager of data and analytics,Master's Degree,USA,70000.00,0.00,0.00,Female
30-33,9,"Education ","Human Resources bUSAiness partner ",Bachelor's Degree,USA,70000.00,0.00,0.00,Female
30-33,9,Legal,Litigation paralegal,Bachelor's Degree,USA,70000.00,0.00,0.00,Female
30-33,9,Tech,"BUSAiness Intelligence Analyst ","Some College credit, no degree",USA,70000.00,0.00,0.00,Female
30-33,9,Staffing,Operations Manager,"Some College credit, no degree",USA,70000.00,0.00,0.00,Female
30-33,9,Federal Government (Canada),Communications Officer,Master's Degree,CANADA,72000.00,0.00,0.00,Female
30-33,9,"Marketing ","Planner ",Bachelor's Degree,USA,72000.00,0.00,0.00,Female
30-33,9,Tech,Project Manager,Master's Degree,USA,72000.00,0.00,0.00,Female
30-33,9,Medical,Histology Technician,Bachelor's Degree,USA,72000.00,0.00,0.00,Female
30-33,9,Education,Digital Marketing,Bachelor's Degree,CANADA,73000.00,0.00,0.00,Female
30-33,9,Education,"Specialist ",Master's Degree,USA,73000.00,0.00,0.00,Female
30-33,9,"Healthcare ","Charge nurse ","Trade, Technical, Vocational Training",USA,74000.00,0.00,0.00,Female
30-33,9,Higher Education,Assistant Director,Master's Degree,USA,74000.00,0.00,0.00,Female
30-33,9,Education,Elementary Teacher,Master's Degree,USA,74926.00,0.00,0.00,Female
30-33,9,Publishing,Senior Editor,Bachelor's Degree,USA,75000.00,0.00,0.00,Female
30-33,9,Market Research,Project Manager,Bachelor's Degree,USA,75000.00,0.00,0.00,Female
30-33,9,Healthcare,"Director ",Bachelor's Degree,USA,75000.00,0.00,0.00,Female
30-33,9,HealthCare,Licensed Clinical Social Worker,Master's Degree,USA,75000.00,0.00,0.00,Female
30-33,9,Ed tech,CUSAtomer Implementation manager,Master's Degree,USA,75000.00,0.00,0.00,Female
30-33,9,Non profit,Compliance,Bachelor's Degree,USA,75000.00,0.00,0.00,Female
30-33,9,Legal,Paralegal,Bachelor's Degree,USA,75000.00,0.00,0.00,Female
30-33,9,Health care,Registered Nurse,Bachelor's Degree,USA,75909.09,0.00,0.00,Female
30-33,9,Education,Social Studies Teacher,Master's Degree,USA,76250.00,0.00,0.00,Female
30-33,9,Education,Secondary Mathematics Teacher,Master's Degree,USA,76838.00,0.00,0.00,Female
30-33,9,"Human Resources ","Recruiter ","Some College credit, no degree",USA,77000.00,0.00,0.00,Female
30-33,9,Fisheries Conservation,Fish Biologist,Master's Degree,USA,77488.00,0.00,0.00,Female
30-33,9,Government,Physical Scientist,Master's Degree,USA,79488.00,0.00,0.00,Female
30-33,9,"Marketing ","Senior Account Manager ",Bachelor's Degree,USA,80000.00,0.00,0.00,Female
30-33,9,Healthcare,Cardiac sonographer,Associate Degree,USA,80000.00,0.00,0.00,Female
30-33,9,Healthcare,Application Product Analyst,Bachelor's Degree,USA,80000.00,0.00,0.00,Female
30-33,9,"Mental Health ",Psychologist,Doctorate Degree,USA,80000.00,0.00,0.00,Female
30-33,9,Association,Associate Director of Marketing,Bachelor's Degree,USA,81000.00,0.00,0.00,Female
30-33,9,Tech,"Program Manager ",Master's Degree,USA,84000.00,0.00,0.00,Female
30-33,9,"Entertainment ","Senior Social Media Manager ",Bachelor's Degree,USA,85000.00,0.00,0.00,Female
30-33,9,"Education ",Elementary Teacher,Professional Degree,USA,85000.00,0.00,0.00,Female
30-33,9,Tech,HR/Benefits Manager,Bachelor's Degree,USA,86000.00,0.00,0.00,Female
30-33,9,Interior Design,"Interior Designer ",Bachelor's Degree,USA,86000.00,0.00,0.00,Female
30-33,9,"Advertising & marketing ",Production artist,Associate Degree,CANADA,87000.00,0.00,0.00,Female
30-33,9,Retail IndUSAtry,"Product development manager ",Bachelor's Degree,AUSTRALIA,90000.00,0.00,0.00,Female
