Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
18-21,2,Real Estate,Creative Marketing Director,Associate Degree,BELIZE,20800.00,1000.00,0.00,Male
18-21,1,Real Estate,Research Analyst,Bachelor's Degree,USA,70000.00,7000.00,0.00,Male
18-21,1,Real Estate,Analyst,Bachelor's Degree,USA,65000.00,10000.00,0.00,Male
18-21,1,Real Estate,"Asset management analyst ",Bachelor's Degree,USA,40000.00,11000.00,0.00,Male
18-21,1,Real Estate,Sales and Marketing Associate,Bachelor's Degree,USA,55000.00,15000.00,0.00,Male
18-21,2,Real Estate,"Realtors ","High School Graduate, Diploma or the equivalent (e",USA,142000.00,10000.00,3000.00,Female
18-21,1,Real Estate,"Marketing Coordinator ","Some College credit, no degree",USA,12000.00,0.00,0.00,Female
18-21,4,Real Estate,"Administrative assistant ",Associate Degree,USA,41600.00,0.00,0.00,Female
18-21,2,Real Estate,"Showing agent ","Some College credit, no degree",USA,42000.00,0.00,0.00,Female
18-21,3,Real Estate,"Financial Analyst ",Bachelor's Degree,USA,65000.00,0.00,0.00,Female
18-21,1,Real Estate,"Analyst ",Bachelor's Degree,USA,110000.00,0.25,0.00,Female
18-21,1,Real Estate,"Marketing Associate ",Bachelor's Degree,USA,60000.00,5000.00,0.00,Female
18-21,2,Real Estate,Liquidation specialist,"High School Graduate, Diploma or the equivalent (e",USA,25000.00,0.00,0.00,Male
18-21,1,Real Estate,Realtor,"Some College credit, no degree",USA,60000.00,0.00,0.00,Male
18-21,3,Real Estate,Real Estate Agent as well as Admin work and person,"Some College credit, no degree",USA,72000.00,0.00,0.00,Female
18-21,3,Real Estate,"Head of Marketing  ","Some College credit, no degree",USA,60000.00,10000.00,0.00,Female
18-21,1,Real Estate,"Photographer ","High School Graduate, Diploma or the equivalent (e",CANADA,40000.00,1000.00,0.00,Male
18-21,1,Real Estate,"Marketing Coordinator ","Some College credit, no degree",USA,41600.00,0.00,0.00,Female
18-21,1,Recreation,"Swim Instructor ","Trade, Technical, Vocational Training",USA,52000.00,0.00,0.00,Female
18-21,1,Recruiting,"Staffing consultant ",Bachelor's Degree,USA,40000.00,25000.00,0.00,Female
18-21,1,Recruiting,Executive Recruiter,Bachelor's Degree,USA,54000.00,25000.00,0.00,Female
18-21,2,Recruiting,Talent acquisition sourcer,Bachelor's Degree,USA,38400.00,0.00,0.00,Male
18-21,1,Recruiting,"Talent acquisition specialist ",Bachelor's Degree,CANADA,39532.00,1000.00,0.00,Female
18-21,1,Recruiting,"Recruiter ",Bachelor's Degree,USA,45000.00,4000.00,0.00,Female
18-21,1,Recruiting,"IT Sourcing Recruiter ",Bachelor's Degree,USA,82000.00,8200.00,8000.00,Female
18-21,1,Recruiting,Officeadministrator,"SomeHighSchool,NoDiploma",AUSTRALIA,21000.00,0.00,0.00,Female
18-21,3,Recruiting,Recruiter,"Some High School, No Diploma",AUSTRALIA,78410.00,0.00,0.00,Female
18-21,1,"Renewable energy ",Intern,"Some College credit, no degree",USA,40000.00,0.00,0.00,Male
18-21,4,Rentals,AirBnb Rental,No Schooling Completed,USA,510000.00,0.00,0.00,Male
18-21,1,Research,"Research Assistant ","Some College credit, no degree",USA,92160.00,0.00,0.00,Female
18-21,1,"Research ","research coordinator ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
18-21,3,"Research ","Biological Laboratory Technician ",Bachelor's Degree,CANADA,31000.00,0.00,0.00,Female
18-21,1,Janitorial Services,HoUSAe000eeper,"HighSchoolGraduate,Diplomaortheequivalent(e.g.GED)",USA,40000.00,500.00,0.00,Female
18-21,2,Restaraunt,Server/bartender,"Some College credit, no degree",USA,38500.00,0.00,0.00,Female
18-21,1,Restaraunt,"Wait assistant ","Some College credit, no degree",USA,20000.00,0.00,0.00,Female
18-21,3,Restaraunt,Admin assistant,Bachelor's Degree,USA,32000.00,0.00,0.00,Female
18-21,3,Restaraunt,Cafe Shift Supervisor,"Some High School, No Diploma",USA,32800.00,0.00,0.00,Female
18-21,3,Restaraunt,"bartender/server ",Bachelor's Degree,USA,40000.00,0.00,0.00,Female
18-21,3,Restaraunt,Server,"SomeCollegecredit,nodegree",USA,68000.00,0.00,0.00,Female
18-21,4,Restaraunt,Bar server / cashier,"Some College credit, no degree",USA,10000.00,100.00,0.00,Female
18-21,1,Restaraunt,BUSAser,"Some High School, No Diploma",CANADA,12430.00,3000.00,0.00,Male
18-21,3,Restaraunt,Sandwich artist (subway),"High School Graduate, Diploma or the equivalent (e",CANADA,18000.00,0.00,0.00,Prefer Not
18-21,1,Restaraunt,Server,"High School Graduate, Diploma or the equivalent (e",USA,50000.00,0.00,0.00,Female
18-21,5,Restaraunt,Hostess,"Some College credit, no degree",USA,30000.00,0.00,200.00,Female
18-21,1,Restaraunt,Crew Member,"Some College credit, no degree",USA,32000.00,0.00,200.00,Male
18-21,3,Restaraunt,"Manager ","Some College credit, no degree",USA,24960.00,0.00,0.00,Female
18-21,1,Restaraunt,Hostess,"Some College credit, no degree",USA,25000.00,0.00,0.00,Female
18-21,2,Restaraunt,"Server ","Some College credit, no degree",USA,28800.00,0.00,0.00,Female
18-21,3,Restaraunt,"Manager ","Some College credit, no degree",USA,38000.00,0.00,0.00,Female
18-21,2,Restaraunt,Server Trainer,"Some College credit, no degree",USA,40000.00,0.00,0.00,Female
18-21,1,Restaraunt,Server,"Some College credit, no degree",USA,50000.00,0.00,0.00,Female
18-21,1,Restaraunt,"Server ","Some College credit, no degree",USA,75000.00,0.00,0.00,Female
18-21,7,Restaraunt,Server,Bachelor's Degree,USA,50000.00,0.00,0.00,Female
18-21,1,Restaraunt,Cashier,"High School Graduate, Diploma or the equivalent (e",USA,15000.00,0.00,0.00,Male
18-21,1,Restaraunt,Host,"Some High School, No Diploma",USA,19200.00,0.00,0.00,Male
18-21,2,Restaraunt,Server,"Some College credit, no degree",USA,26000.00,0.00,0.00,Male
18-21,1,Restaraunt,Server/Cashier,"Some High School, No Diploma",USA,30000.00,0.00,0.00,Male
18-21,3,Restaraunt,Assistant General Manager,"Some College credit, no degree",USA,39520.00,0.00,0.00,Male
18-21,1,Restaraunt,Line cook,"High School Graduate, Diploma or the equivalent (e",USA,36000.00,300.00,0.00,Male
18-21,5,Restaraunt,Manager,"Some College credit, no degree",USA,39400.00,3600.00,0.00,Male
18-21,2,Restaraunt,Server/ Bartender,"High School Graduate, Diploma or the equivalent (e",USA,40000.00,0.00,0.00,Female
18-21,1,Restaraunt,"server ","Some College credit, no degree",CANADA,15000.00,0.00,0.00,Female
18-21,4,Restaraunt,"Assistant General Manager ",Associate Degree,USA,49000.00,6000.00,0.00,Female
18-21,5,Restaraunt,"Manager ","Some College credit, no degree",USA,30000.00,500.00,0.00,Female
18-21,4,Retail,Team member,"Some College credit, no degree",USA,15000.00,0.00,0.00,Female
18-21,2,Retail,sales associate,"Some College credit, no degree",USA,20000.00,0.00,0.00,Female
18-21,5,Retail,"Sales associate ",Bachelor's Degree,USA,30000.00,0.00,0.00,Female
18-21,1,Retail,"Associate ","High School Graduate, Diploma or the equivalent (e",USA,12000.00,0.00,0.00,Male
18-21,3,Retail,BOH Supervisor,"High School Graduate, Diploma or the equivalent (e",AUSTRALIA,47000.00,0.00,0.00,Male
18-21,2,Retail,Beauty advisor,"High School Graduate, Diploma or the equivalent (e",USA,40000.00,0.00,500.00,Female
18-21,4,Retail,"Specialist ",Bachelor's Degree,USA,32000.00,500.00,500.00,Male
18-21,1,Retail,Assistant buyer,Bachelor's Degree,USA,58500.00,0.00,4000.00,Female
18-21,1,Retail,Assistant Merchant,Bachelor's Degree,USA,54000.00,0.00,5000.00,Female
18-21,3,Retail,Store Manager,"Some College credit, no degree",USA,70000.00,7000.00,5000.00,Male
18-21,2,Retail,Sales assistant,"High School Graduate, Diploma or the equivalent (e",AUSTRALIA,15500.00,0.00,0.00,Female
18-21,2,Retail,Trading Assistant,Bachelor's Degree,SCOTLAND,7904.00,0.00,0.00,Female
18-21,1,Retail,"Part time cUSAtomer Service ","Some College credit, no degree",USA,11440.00,0.00,0.00,Female
18-21,4,Retail,Team member,"Some College credit, no degree",USA,13000.00,0.00,0.00,Female
18-21,4,Retail,"Sales associate ","High School Graduate, Diploma or the equivalent (e",USA,13500.00,0.00,0.00,Female
18-21,1,Retail,Cashier,No Schooling Completed,CANADA,14000.00,0.00,0.00,Female
18-21,2,Retail,Sales Lead,"Some College credit, no degree",USA,18200.00,0.00,0.00,Female
18-21,1,Retail,Designated Hitter,"Some College credit, no degree",USA,19440.00,0.00,0.00,Female
18-21,2,Retail,Florist,"High School Graduate, Diploma or the equivalent (e",USA,22000.00,0.00,0.00,Female
18-21,1,Retail,"Part Time Floor Supervisor ","High School Graduate, Diploma or the equivalent (e",USA,23000.00,0.00,0.00,Female
18-21,3,Retail,Bookseller,"Some College credit, no degree",USA,24000.00,0.00,0.00,Female
18-21,4,Retail,"sales associate ",Associate Degree,USA,27000.00,0.00,0.00,Female
18-21,1,Retail,Social media manager,Bachelor's Degree,USA,28800.00,0.00,0.00,Female
18-21,1,Retail,"Sales Associate ","Some College credit, no degree",USA,30000.00,0.00,0.00,Female
18-21,3,Retail,Assistant manager,"Some College credit, no degree",CANADA,31200.00,0.00,0.00,Female
18-21,1,Retail,Fulfillment Expert,"Some College credit, no degree",USA,31200.00,0.00,0.00,Female
18-21,1,Retail,Sales associate,"Some College credit, no degree",USA,32000.00,0.00,0.00,Female
18-21,1,Retail,Area Specialist,"Some College credit, no degree",USA,33000.00,0.00,0.00,Female
18-21,3,Retail,"Manager ",Associate Degree,USA,36000.00,0.00,0.00,Female
18-21,2,Retail,Recruitment Marketing Intern,Bachelor's Degree,USA,37440.00,0.00,0.00,Female
18-21,1,Retail,Media Staff,"High School Graduate, Diploma or the equivalent (e",AUSTRALIA,40000.00,0.00,0.00,Female
18-21,3,Retail,"Assistant manager ","Some College credit, no degree",USA,40000.00,0.00,0.00,Female
18-21,3,Retail,"Sales manager ","Some College credit, no degree",USA,41600.00,0.00,0.00,Female
18-21,3,Retail,general merchandise team leader,"High School Graduate, Diploma or the equivalent (e",USA,45000.00,0.00,0.00,Female
18-21,3,Retail,"Retail assistant ","High School Graduate, Diploma or the equivalent (e",AUSTRALIA,48000.00,0.00,0.00,Female
18-21,1,Retail,"Planner ",Bachelor's Degree,USA,50009.00,0.00,0.00,Female
18-21,1,Retail,OGPAssociate,"SomeCollegecredit,nodegree",USA,51000.00,0.00,0.00,Female
18-21,4,Retail,"Brand representative ","Some College credit, no degree",USA,60000.00,0.00,0.00,Female
18-21,1,Retail,General Merchandise Team Memver,"Some College credit, no degree",USA,117000.00,0.00,0.00,Female
18-21,4,Retail,"Associate ","Some College credit, no degree",USA,23000.00,0.00,0.00,Female
18-21,2,Retail,Supervisor,"Some College credit, no degree",USA,26000.00,0.00,0.00,Female
18-21,3,Retail,Digital Shopper,"Some College credit, no degree",USA,28000.00,0.00,0.00,Female
18-21,1,Retail,"Sales associate ","High School Graduate, Diploma or the equivalent (e",USA,43200.00,0.00,0.00,Female
18-21,1,Retail,Host,Bachelor's Degree,AUSTRALIA,20000.00,100.00,0.00,Female
18-21,1,Retail,Replenishment Team Member,"High School Graduate, Diploma or the equivalent (e",AUSTRALIA,35000.00,200.00,0.00,Female
18-21,1,Retail,Store Protection Specialist,"Some College credit, no degree",USA,29670.00,250.00,0.00,Female
18-21,3,Retail,"Product specialist ",Bachelor's Degree,USA,23000.00,500.00,0.00,Female
18-21,4,Retail,Retail Assistant,"High School Graduate, Diploma or the equivalent (e",AUSTRALIA,30000.00,500.00,0.00,Female
18-21,3,Retail,Team Lead,Associate Degree,USA,35000.00,1000.00,0.00,Female
18-21,4,Retail,"Delivery Coordinator ",Associate Degree,USA,40000.00,1500.00,0.00,Female
18-21,6,Retail,People Lead,Bachelor's Degree,USA,43680.00,2000.00,0.00,Female
18-21,1,Retail,"Associate Producer ",Bachelor's Degree,USA,52000.00,2000.00,0.00,Female
18-21,1,Retail,Beauty Sales Advisor,"High School Graduate, Diploma or the equivalent (e",USA,15820.00,3000.00,0.00,Female
18-21,2,Retail,Executive Team Lead,Bachelor's Degree,USA,62000.00,3000.00,0.00,Female
18-21,1,Retail,Analyst,Bachelor's Degree,USA,79000.00,100000.00,0.00,Female
18-21,2,Retail,"Sales Associate ","High School Graduate, Diploma or the equivalent (e",USA,12000.00,0.00,0.00,Male
18-21,2,Retail,Sales Advisor,Master's Degree,AUSTRALIA,14976.00,0.00,0.00,Male
18-21,1,Retail,Salesperson,"High School Graduate, Diploma or the equivalent (e",USA,15000.00,0.00,0.00,Male
18-21,1,Retail,"Sales associate ","Some College credit, no degree",USA,17940.00,0.00,0.00,Male
18-21,3,Retail,Cashier/Guest Service,"Some College credit, no degree",USA,20000.00,0.00,0.00,Male
18-21,2,Retail,Sales advisor,"High School Graduate, Diploma or the equivalent (e",USA,20000.00,0.00,0.00,Male
18-21,5,Retail,E-Commerce Leas,Bachelor's Degree,CANADA,20500.00,0.00,0.00,Male
18-21,1,Retail,Salesperson,"High School Graduate, Diploma or the equivalent (e",USA,22880.00,0.00,0.00,Male
18-21,2,Retail,Advisor,"High School Graduate, Diploma or the equivalent (e",USA,24000.00,0.00,0.00,Male
18-21,3,Retail,Sales assossiate,"High School Graduate, Diploma or the equivalent (e",USA,24000.00,0.00,0.00,Male
18-21,1,Retail,Cashier,"Some College credit, no degree",USA,25000.00,0.00,0.00,Male
18-21,2,Retail,Furniture Sales Lead,"High School Graduate, Diploma or the equivalent (e",USA,28000.00,0.00,0.00,Male
18-21,1,Retail,Sales Associate,"Some College credit, no degree",USA,29120.00,0.00,0.00,Male
18-21,2,Retail,"Assistant Manager ","Some College credit, no degree",USA,30000.00,0.00,0.00,Male
18-21,1,Retail,fount of store advocate,"Some High School, No Diploma",USA,33000.00,0.00,0.00,Male
18-21,2,Retail,Front End Manager,"Some College credit, no degree",USA,42000.00,0.00,0.00,Male
18-21,2,Retail,Store Leader,"Some College credit, no degree",USA,52000.00,0.00,0.00,Male
18-21,5,Retail,Store Manager,"High School Graduate, Diploma or the equivalent (e",AUSTRALIA,61000.00,0.00,0.00,Male
18-21,3,Retail,"Sales supervisor ","High School Graduate, Diploma or the equivalent (e",USA,100000.00,0.00,0.00,Male
18-21,3,Retail,Product specialist,"Some College credit, no degree",USA,20000.00,0.00,0.00,Male
18-21,4,Retail,Cashier,Associate Degree,USA,28000.00,150.00,0.00,Male
18-21,1,Retail,Flooring associates,Associate Degree,USA,13440.00,224.00,0.00,Male
18-21,3,Retail,Senior Sales Associate,"Some College credit, no degree",USA,20000.00,300.00,0.00,Male
18-21,3,Retail,Assistant Manager,"High School Graduate, Diploma or the equivalent (e",USA,20000.00,500.00,0.00,Male
18-21,1,Retail,Sales Associate,"Some College credit, no degree",USA,70000.00,500.00,0.00,Male
18-21,1,Retail,Tech Specialist,"Some College credit, no degree",USA,64235.52,4000.00,0.00,Male
18-21,2,Retail,Assistant Manager,"High School Graduate, Diploma or the equivalent (e",USA,36600.00,5000.00,0.00,Male
18-21,5,Retail,coach,"Some College credit, no degree",USA,70000.00,5000.00,0.00,Male
18-21,1,Retail,Nightwor000er,BachelorsDegree,ENGLAND,55000.00,20000.00,0.00,Male
18-21,3,Retail,Floor lead,"Some College credit, no degree",USA,44000.00,300.00,0.00,Non-Binary
18-21,1,Retail,Production Worker/Roller,"Some College credit, no degree",CANADA,14400.00,50000.00,0.00,Prefer Not
18-21,1,Retail,Advisor,No Schooling Completed,USA,12960.00,0.00,0.00,Prefer Not
18-21,1,Retail,"Rotational Trainee in Merchandising and Inventory ",Bachelor's Degree,USA,72000.00,0.00,8000.00,Male
18-21,4,Retail,Personal Shopper,"High School Graduate, Diploma or the equivalent (e",USA,12000.00,0.00,0.00,Female
18-21,3,Retail,"Stylist ",Associate Degree,USA,15000.00,0.00,0.00,Female
18-21,2,Retail,Cashier,"High School Graduate, Diploma or the equivalent (e",USA,18000.00,0.00,0.00,Female
18-21,1,Retail,"pharmacy tech ","High School Graduate, Diploma or the equivalent (e",USA,19968.00,0.00,0.00,Female
18-21,1,Retail,"Cashier ","Some College credit, no degree",USA,20000.00,0.00,0.00,Female
18-21,5,Retail,"Retail Assistant ","High School Graduate, Diploma or the equivalent (e",AUSTRALIA,25000.00,0.00,0.00,Female
18-21,2,Retail,"Fulfillment Lead ","Trade, Technical, Vocational Training",USA,34000.00,0.00,0.00,Female
18-21,1,Retail,Cashier,"Some College credit, no degree",USA,34000.00,0.00,0.00,Female
18-21,2,Retail,2IC,"Some High School, No Diploma",AUSTRALIA,55500.00,0.00,0.00,Female
18-21,5,Retail,Front End Manager,"Some College credit, no degree",AUSTRALIA,46700.00,0.00,0.00,Female
18-21,1,Retail,"CUSAtomer service-At your service ","High School Graduate, Diploma or the equivalent (e",USA,23400.00,0.00,0.00,Female
18-21,3,Retail,"CUSAtomer Service, Night Fill Team Member ","Trade, Technical, Vocational Training",AUSTRALIA,45760.00,0.00,0.00,Female
18-21,5,Retail,"Checkout cUSAtomer service/ bakery worker ","Some College credit, no degree",AUSTRALIA,58000.00,100.00,0.00,Female
18-21,1,Retail,"Sales Associate ","Some College credit, no degree",USA,14000.00,250.00,0.00,Female
18-21,2,Retail,"S Manager ","Some College credit, no degree",USA,30000.00,3000.00,0.00,Female
18-21,5,Retail,"Tech Consultant ",Associate Degree,USA,32000.00,0.00,0.00,Male
18-21,1,Retail,"Asset protection associate ","High School Graduate, Diploma or the equivalent (e",USA,36000.00,500.00,0.00,Male
18-21,5,Retail,Assistant Store Manager,"Some College credit, no degree",USA,67908.00,7650.00,0.00,Male
18-21,4,Retail,Technical Specialist,Bachelor's Degree,USA,40000.00,0.00,0.00,Male
18-21,2,Retail,"Lead associate ops ","High School Graduate, Diploma or the equivalent (e",USA,54800.00,5000.00,0.00,Female
18-21,3,Retail,Retail Store Manager,"High School Graduate, Diploma or the equivalent (e",CANADA,58000.00,4000.00,0.00,Male
18-21,3,Retail,Closing Team Lead,"High School Graduate, Diploma or the equivalent (e",USA,52000.00,0.00,0.00,Male
18-21,2,Retail,"Pharmacy Technician ","Some College credit, no degree",USA,32640.00,0.00,0.00,Female
18-21,1,Retail,Retail wireless consultant,"Some College credit, no degree",USA,14400.00,0.00,0.00,Female
18-21,2,Retail,"Sales Representative ",Associate Degree,USA,37440.00,0.00,0.00,Female
18-21,2,Retail,Advisor,"High School Graduate, Diploma or the equivalent (e",USA,31200.00,0.00,0.00,Male
18-21,3,Retail,"Sales/Service Representative ","High School Graduate, Diploma or the equivalent (e",AUSTRALIA,54000.00,400.00,0.00,Male
18-21,1,Retail,"CUSAtomer assistant ","High School Graduate, Diploma or the equivalent (e",USA,15000.00,0.00,0.00,Female
18-21,5,Retail,Bakery coordinator,"Some College credit, no degree",USA,40000.00,1036.00,1000.00,Female
18-21,4,Retail,Consultation Agent,"Some College credit, no degree",USA,35500.00,0.00,0.00,Female
18-21,4,Retail,Salesteammember,"HighSchoolGraduate,Diplomaortheequivalent(e.g.GED)",USA,23000.00,0.00,0.00,Non-Binary
18-21,1,Retail,"Retail Sales Associate ","Some College credit, no degree",USA,26000.00,500.00,0.00,Female
18-21,1,Revenue Cycle,"Revenue cycle associate ",Bachelor's Degree,USA,50000.00,600.00,0.00,Female
18-21,1,Risk & Governance,Risk Governance and Compliance Coordinator,"Some College credit, no degree",AUSTRALIA,70000.00,0.00,0.00,Female
18-21,1,"Risk and financial advisory ","Service delivery analyst ",Bachelor's Degree,USA,80000.00,15000.00,5000.00,Female
18-21,4,"Risk Management ",Risk Advisor,"High School Graduate, Diploma or the equivalent (e",USA,32100.00,0.00,0.00,Female
18-21,2,Road Transport,Transport Planner,"High School Graduate, Diploma or the equivalent (e",USA,26500.00,0.00,9.00,Female
18-21,1,Robotic Process Automation,RPA Developer,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
18-21,1,Roofing,"Executive Assistant ","Some College credit, no degree",USA,72000.00,0.00,0.00,Female
18-21,3,"Roofing Contractor ",Owner,"High School Graduate, Diploma or the equivalent (e",USA,230000.00,0.00,0.00,Male
18-21,4,Technology,Marketing operations manager,Bachelor's Degree,USA,65000.00,6500.00,0.00,Female
18-21,1,Technology,CUSAtomer Success Manager,"Some College credit, no degree",USA,85000.00,17000.00,0.00,Female
18-21,1,Technology,ACCT,Bachelor's Degree,USA,60000.00,5000.00,0.00,Male
18-21,1,Sales,SalesDevelopmentRep,BachelorsDegree,USA,25000.00,0.00,0.00,Female
18-21,3,Sales,Jewelry Consultant,"Some College credit, no degree",CANADA,35000.00,1500.00,1000.00,Female
18-21,3,Sales,"Sales consultant ","Some College credit, no degree",USA,39000.00,0.00,2000.00,Female
18-21,1,Sales,"Salesperson ",Associate Degree,USA,40000.00,4000.00,2500.00,Female
18-21,1,Sales,AccountExecutive,"HighSchoolGraduate,Diplomaortheequivalent(e.g.GED)",USA,45000.00,4000.00,0.00,Male
18-21,5,Sales,"Shop assistant ",Bachelor's Degree,"SCOTLAND ",13400.00,0.00,0.00,Female
18-21,2,Sales,Wireless Team Lead,"High School Graduate, Diploma or the equivalent (e",USA,18000.00,0.00,0.00,Female
18-21,1,Sales,Wireless consultant,"Some College credit, no degree",USA,35000.00,0.00,0.00,Female
18-21,5,Sales,Acquisition Specialist,"Some College credit, no degree",USA,40000.00,0.00,0.00,Female
18-21,2,Sales,"Associate Executive ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
18-21,1,Sales,"Salesperson ","Some College credit, no degree",USA,72000.00,0.00,0.00,Female
18-21,2,sales,cashier,"Some College credit, no degree",SPAIN,96000.00,0.00,0.00,Female
18-21,5,Sales,Bda,"High School Graduate, Diploma or the equivalent (e",USA,40000.00,0.10,0.00,Female
18-21,2,Sales,BUSAiness Development Manager,"High School Graduate, Diploma or the equivalent (e",USA,24000.00,4000.00,0.00,Female
18-21,2,Sales,"Account Representative ",Bachelor's Degree,USA,58000.00,5000.00,0.00,Female
18-21,6,Sales,"Royalty president ","Some High School, No Diploma",USA,198000.00,7000.00,0.00,Female
18-21,1,Sales,"Sales Development Representative ",Bachelor's Degree,SCOTLAND,41000.00,9000.00,0.00,Female
18-21,1,Sales,Recruiter,Bachelor's Degree,USA,45000.00,30000.00,0.00,Female
18-21,1,Sales,Mobile Expert,"High School Graduate, Diploma or the equivalent (e",USA,36500.00,0.00,0.00,Male
18-21,1,Sales,Farmer Relations,"Some College credit, no degree",USA,45000.00,0.00,0.00,Male
18-21,5,Sales,Sales Associate,"Some College credit, no degree",USA,25000.00,400.00,0.00,Male
18-21,2,Sales,Car salesman,"High School Graduate, Diploma or the equivalent (e",USA,137000.00,6000.00,0.00,Male
18-21,2,Sales,VP of Sales,"Some College credit, no degree",USA,240000.00,45000.00,0.00,Male
18-21,3,"Sales ","Advertising Consultant ","Some College credit, no degree",USA,10400.00,0.00,0.00,Female
18-21,2,"Sales ","Sales Representative ","High School Graduate, Diploma or the equivalent (e",USA,43680.00,0.00,0.00,Female
18-21,2,"Sales ","Sales assistant ",Bachelor's Degree,"ENGLAND ",4000.00,0.00,0.00,Female
18-21,2,Salss,"Sales Associate ","High School Graduate, Diploma or the equivalent (e",USA,12000.00,2000.00,0.00,Female
18-21,1,Technology,Apprentice for software development ABAP,"High School Graduate, Diploma or the equivalent (e",GERMANY,98630.00,0.00,0.00,Male
18-21,5,Education,"Receptionist ",Associate Degree,USA,13000.00,0.00,0.00,Female
18-21,1,Education,"Substitute teacher ",Associate Degree,USA,20000.00,0.00,0.00,Male
18-21,3,Security,Government Student (Canada),"Some College credit, no degree",CANADA,50000.00,0.00,0.00,Female
18-21,1,Security,Security Guard,"Some College credit, no degree",USA,30000.00,0.00,0.00,Male
18-21,1,"Security ",TSA Officer,"Some College credit, no degree",USA,40000.00,2000.00,1000.00,Female
18-21,1,"Security ","Incident Response ","Some College credit, no degree",CANADA,50000.00,0.00,1000.00,Male
18-21,1,"Security ",Transportation security officer,"High School Graduate, Diploma or the equivalent (e",USA,53000.00,200.00,1200.00,Male
18-21,1,"Security ","Shift supervisor ","Some College credit, no degree",USA,38160.00,500.00,0.00,Male
18-21,3,Military,"TSS, E4 in Army","Some College credit, no degree",USA,30000.00,0.00,0.00,Male
18-21,4,"Self Employed  ",BUSAiness owner,"High School Graduate, Diploma or the equivalent (e",USA,25000.00,0.00,0.00,Female
18-21,1,Semiconductor,Test Engineer,Bachelor's Degree,USA,100000.00,20000.00,4000.00,Male
18-21,2,Semiconductors,Business analyst,Bachelor's Degree,USA,75000.00,0.00,0.00,Female
18-21,1,Semiconductors,Engineering Intern,"Some College credit, no degree",USA,52000.00,0.00,0.00,Male
18-21,3,Service,CUSAtomer support & Digital Marketing Manager,"High School Graduate, Diploma or the equivalent (e",USA,10800.00,0.00,0.00,Female
18-21,4,Service,Bartender,"Some College credit, no degree",CANADA,17000.00,0.00,0.00,Female
18-21,4,Service,"Team member ","Some College credit, no degree",USA,32000.00,0.00,0.00,Female
18-21,2,Service,Dishwasher,"High School Graduate, Diploma or the equivalent (e",USA,35000.00,0.00,0.00,Female
18-21,3,Service,Server,"High School Graduate, Diploma or the equivalent (e",CANADA,48000.00,0.00,0.00,Female
18-21,3,Service,Bartender,Bachelor's Degree,USA,50000.00,0.00,0.00,Female
18-21,3,Service,ServerManager,AssociateDegree,USA,52000.00,0.00,0.00,Female
18-21,3,Service,Bartender,"Some College credit, no degree",USA,60000.00,0.00,0.00,Female
18-21,1,Service,Runner,"Some High School, No Diploma",SPAIN,79776.00,0.00,0.00,Female
18-21,3,Service,Assistant Manager,"Some College credit, no degree",USA,38000.00,0.00,0.00,Female
18-21,6,Service,Cler000,NoSchoolingCompleted,USA,60000.00,5000.00,0.00,Female
18-21,1,Service,Server,"Some High School, No Diploma",CANADA,30000.00,0.00,0.00,Male
18-21,2,Service,Manager,"Some College credit, no degree",USA,47554.00,0.00,0.00,Male
18-21,1,"Service ","Suite Manager ","Some College credit, no degree",USA,40800.00,0.00,0.00,Female
18-21,1,"Service ","Bartender/Waitress ","Some College credit, no degree",USA,25000.00,100.00,0.00,Female
18-21,2,"Service ","Shift leader ","High School Graduate, Diploma or the equivalent (e",USA,39000.00,0.00,0.00,Male
18-21,1,"Service ","guest experience leader ","High School Graduate, Diploma or the equivalent (e",NORWAY,43680.00,0.00,0.00,Female
18-21,2,"Service ",Hostess,"High School Graduate, Diploma or the equivalent (e",USA,32000.00,0.00,0.00,Female
18-21,5,"Service ",Server,"Some College credit, no degree",USA,30000.00,0.00,0.00,Female
18-21,1,Shop Assistant,Shop Assistant (Part Time),"Some College credit, no degree",IRELAND,20358.36,452.28,0.00,Male
18-21,1,Skincare,Esthetician,"Trade, Technical, Vocational Training",USA,28080.00,0.00,0.00,Female
18-21,2,Smm,"Smm manager ",Bachelor's Degree,RUSSIA,32841.12,500.00,0.00,Prefer Not
18-21,3,Social Housing,"Senior Accounts Assistant ","Some College credit, no degree","ENGLAND ",27500.00,0.00,0.00,Female
18-21,1,"Social justice non profit ",Policy advocate,Bachelor's Degree,USA,46000.00,2000.00,0.00,Female
18-21,1,Social Media,Content Strategist,Bachelor's Degree,USA,52000.00,0.00,0.00,Male
18-21,6,Social Media,Sr. Social Media Manager,"Some College credit, no degree",USA,97500.00,0.00,0.00,Male
18-21,3,Social Media,Influencer Manager/Marketing,"Some High School, No Diploma",USA,NULL,34000.00,0.00,Male
18-21,3,"Social Media Advertising ","Account Services Representative ",Bachelor's Degree,USA,48000.00,0.00,0.00,Female
18-21,1,"Social Media and Branding ","Graphic Designer ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
18-21,1,Social Media Marketing,CEO,"Some High School, No Diploma",NETHERLANDS,520000.00,0.00,0.00,Male
